,title,company,description,location,posted_date
423, Data Governance Analyst - FULLY REMOTE! NO C2C! $44.83 , Matlen Silver ,"Job Title: Data Governance Analyst - W2 ONLY NO C2C Duration: 12+ Months Location:Remote! Client: Large Oil & Gas Fortune 300  Job Summary:  Data Governance & Engineering team is seeking a Data Governance Analyst. This candidate should be skilled at working with people, processes, and technology efficiently so that the Data Governance team can implement and operationalize a comprehensive Data Governance framework. The analyst will also partner with IT-Security, Data Engineering/Science, Business", , Posted 3 days ago
424, Urgent Hiring // Sr. AI Engineer // 100% Remote // Full Time , CLPS Global ,"Hello,   Hope you are doing well. I am Sonali Dash, from Clps Global. I have a requirement for the position Sr. AI Engineer.   Position: - Sr. AI Engineer Location: - 100% Remote Duration: - Full-Time We are looking for Telecom domain or look for folks with BPO/KPO experience who have worked on Call centre usecases like sentiment analysis on customer calls transcript data or customer data in general like customer churn, Lead scoring etc… Must need : Databricks Certified Data Scientist Responsibi", Remote , Posted 10 days ago
425, Project Manager , Solomons International ,"Seeking senior project manager who thrives in a fast-paced, high-stress environment and able to manage the planning and implementation of clinical components for a new Electronic Health Record system implementation. EHR experience is required.  The North Carolina Department of Health and Human Services requires the services of a senior project manager to manage the planning and implementation of an EHR implementation project for the Division of State Operated Healthcare Facilities. This project "," Raleigh, NC, USA ", Posted 1 day ago
426, Data Modernization Architect L1 , Jefferson Frank ,"Hey I'm a specialist AWS recruiter working on an exciting, cloud-native, rapidly growing Premier AWS Consulting Partner project which is looking to double its headcount over the next 12 to 18 months. The company is an all-in AWS cloud-native services provider focused on helping customers utilize the capabilities of the cloud to achieve Operational Excellence, Security, Reliability, Performance, and Total Cost Optimisation. They are focused on Cloud Migrations, Containers, Servile, Data and Analy"," New York, NY, USA ", Posted 21 days ago
427, Solutions/Data Architect ," V.L.S. Systems, Inc ","Role: Solutions/Data Architect Location: 100% Remote- VA Duration: 06-12 Months Interview: Skype/WebEx/Video   **local candidates strongly preferred **candidate must be able to come to Richmond, VA to pick up laptop **Microsoft Teams interviews only, must have Webcam for interview **engagement will be extended beyond 6/30, possibly 6-12+ months   Responsibilities: Create overall application and solution architectures, component designs, and systems integration and implementations for a particula"," Remote or Richmond, VA, USA ", Posted 1 hour ago
428, Chief Data Officer ," Phoenix Staff, Inc. ","Title: Chief Data Officer Location: Phoenix, AZ The Chief Data Officer plays a crucial role in ensuring the usability, availability, and efficiency of data. You will be responsible for driving digital transformation and monetization through the innovative use and optimization of data assets. As CDO, you will assume primary responsibility for data governance, data management, and data quality policies and standards throughout the organization. Additionally, you will maintain ownership of the inte"," Phoenix, AZ, USA ", Posted 23 days ago
429, Data Engineer , M & S Consulting ,"M&S (which stands for Management and Solutions) was conceived in 2002 with the vision of creating highly effective teams of elite consultants to deliver strategic process and technology solutions to enterprise organizations across the US. Our commitment to delivery in complex environments and long-term customer success has merged process and technology into innovative solutions, established deep pockets of expertise, and enabled innovative transformation for evolving businesses. We have intentio"," Morgantown, WV, USA ", Posted 13 days ago
430, Data Architect @ Las Vegas NV (Day1 Onsite) , SelSoft Inc. ,"Hi There,   Greetings to you    Role :Data Architect Location : Las Vegas NV (Day1 Onsite)   Client  - Photon Infotech End Client : Credit One  Job Description :    Leverage modern data management toolsets and coding methods to design, build, implement, and optimize data solutions of all types – including support for OLTP and API/Microservices, data warehouses, data lakes, ODS, streaming data, analytic and BI/visualizations, etc.Transform legacy data structures and processes to modern, capable, "," Las Vegas, NV, USA ", Posted 24 days ago
431," Data Engineer, Active Top Secret ", Maania Consultancy Services ,"Duties ·       Develop and design data pipelines to support an end-to-end solution. ·       Develop and maintain artifacts i.e., schemas, data dictionaries, and transforms related to ETL processes. ·       Integrate data pipelines with AWS cloud services to extract meaningful insights. ·       Manage production data within multiple datasets ensuring fault tolerance and redundancy. ·       Design and develop robust and functional dataflows to support raw data and expected data. ·       Provide Ti"," Washington, DC, USA ", Posted 8 days ago
432, Marketing Data Analyst (Mid-Level) , Neal Analytics LLC ,"BI Data Analyst (Mid-Level) Location: Remote  Duration: 6+ Months, Potential to extend further Job Description: The Business Intelligence (BI) Analyst role identifies business intelligence, reporting, and data analysis needs. They work closely with clients and IT teams to turn data into critical information and knowledge that can be used to make sound business decisions. They provide data that is accurate, congruent and reliable, and ensure the information is easily available to users for direct", Remote , Posted 2 days ago
433, 100% Remote AWS DevOps Data Engineer ETL Data Mart , SmoothStack ,"Interviewing/Hiring NOW 100% Remote AWS DevOps Data Engineer ETL Data Mart- 12 months+ contracts- Must be able to Obtain a US Security Clearance- 4 Open Positions   AWS-ETL, Data Mart Required   If you would like to Interview for this Role, please APPLY with your updated resume as a Word Document, along with your desired w2, 1099 or ctc hourly rate or rate range   Thank you! Steve Cooper Lead IT and Engineering Recruiter SmoothStack", Remote , Posted 2 days ago
434, Facilities Specialist , BCforward ,"Facilities Specialist  BCforward is currently seeking highly motivated Facilities Specialist for an opportunity in Phoenix, AZ  85007 Job Title: Facilities Specialist  Location: Phoenix, AZ  85007  Expected Duration: 12 month(s) Description: The Facilities Specialist is responsible for a variety of business and operational functions delivered as a service by the Facilities team. Position is responsible for supporting facilities operations (receiving assets, tagging assets, invoice review, pick u"," Phoenix, AZ, USA ", Posted 21 days ago
435, Data Engineer (Azure DataBricks) - Fulltime , CitiusTech ,"Data Engineer - Azure DataBricks   HHP – Health Plans Market  You will be part of CitiusTech’s strong technology & consulting professionals serving 30+ health plans/payer domain-focused customers in our HHP vertical. We are well-positioned to empower health plans at every step of their digital transformation journey. We focus exclusively on delivering specialized solutions and services across the healthcare digital value chain – spanning interoperability, data & analytics, digital engineering, p", Remote , Posted 2 days ago
436, Business Analyst , XFORIA Inc ,"Role & Responsibilities: Conduct data analysis to identify key data elements required for the project, assess data quality, and identify data dependencies.Develop conceptual, logical, and physical data models to ensure that data is effectively structured and managed throughout the project lifecycle.Design data migration strategies that ensure data integrity, minimize data loss, and minimize system downtime.Create data migration plans that outline the migration process, migration timelines, and d", Remote , Posted 8 days ago
437, Data Entry , BCforward ,"Data Entry  BCforward is currently seeking highly motivated Data Entry Operator for an opportunity in Wakefield, MA 01880 Job Title: Data Entry Operator  Work Location: Wakefield, MA  01880  Contract: 06 plus month(s) Description:  Sending/Mailing out Acupuncture renewal applications  Sending/Mailing out newly licensed Wallet cards and Certificates  Downloading/Uploading Third Party application forms  Assisting Enforcement Division with backlog  Covering Mailroom when necessary  Assisting with L"," Melrose, MA, USA ", Posted 25 days ago
438, Immuta/Keycloak Administrator , Maania Consultancy Services ,"Required Skills: Daily operational support of the Immuta application and overall operating model implementation Test and Perform application upgrades Experience with Active Directory, using groups and roles IAM concepts in AWS Containerization concepts Fine grained access management and access management policies for a large data platform Experience with data management domains such as data catalog, metadata management and data quality. Experience with Data Classification for data privacy and se"," Washington, DC, USA ", Posted 8 days ago
439, Clinical Data Team Lead - Remote ," Zachary Piper Solutions, LLC ","Piper Companies is currently looking for a Clinical Data Team Lead to sit remotely and to join a team dedicated to bettering lives through successful clinical trials  Responsibilities for the Clinical Data Team Lead include: • Create and maintain data management project documentation files • Provide status reports that are project-specific to the management team, Project Managers, and to clients • Liaison between Project Managers, Clients, and upper Management regarding all data management activ"," Raleigh, NC, USA ", Posted 6 days ago
440, DATA ARCHITECT ," Veritis Group, Inc. ","Job Description: MUST HAVE SKILLS: - 10+ years experience with Data Modeling, Data Mapping, and Data Architecture - SQL - Integration Experience - Bachelor's Degree   NICE TO HAVE SKILLS: - Tableau - PowerBI - Azure     Principal Duties and Responsibilities:   Collaborate with business/functional leaders and teams to identify, collect and translate information requirements into data to develop data-centric solutionsImplement industry-accepted data architecture principles and standards for modeli", Remote , Posted 6 hours ago
441, Data Security/MonitoringAnalyst , INGENworks ,"Position: Data Security/Monitoring Analyst  W2 only  Location: Hybrid on-site in Charlotte, NC (3 days/wk) MUST HAVES: 2+ years of experience with Snowflake(pref) or other Cloud Data warehouse2+ Years of experience with data monitoring and classification using a tool/technology like Imperva (pref), Guardian, etc.Experience securing data in databases like Oracle, DB2, SQL server, RDS, DynamoDB and MYSQL.Scripting knowledge - Python (HIGHLY pref), Java, Javascript, etcPLUSSES: Snowflake specific e"," Charlotte, NC, USA ", Posted 8 hours ago
442, Oracle cloud--Data Governance Lead , Buxton Consulting ,"Position: Oracle Cloud ERPData Governance Lead Location: Remote Duration: Long Term    Job Description:  Understand Master Data conceptsDevelop MDM data governance approachCreate/update data governance process flows for Suppliers, Projects, Hierarchies and COADefine, document and lead discussions on data standardsDefine, document and lead discussions on data governance modelDefine, document and lead discussions on data governance frameworkDefine, document and lead discussions on data governance ", Remote , Posted 19 days ago
443, Data Modeler/Architect , Newt Global ,"Extremely good at CDM, LDM and PDM Worked with Universal Data Modelers (IBM BDW or Teradata FSLDM) will be plus Taxonomy, Canonical data modeling, Data Modeling Normalization -3NF Normalize Data Models from Scratch Metadata Standards Framework (naming, classword) Some experience in Erwin/Magicdraw Data Modeling Tool Working Knowledge of Json Metadata Formats in Data Cataloging and/or data Modeling or Data Governance related projects Domain Knowledge of Wealth Management in Banking Industry is pr", Remote , Posted 9 days ago
444, Data Governance Manager , DataFactZ ,"Job Role:  Data Governance Manager  Location: St Louis, MO  Hire-Type: Contract  Job Description: Provide leadership to a data quality and production support function.  Work closely with executives and senior business leaders to develop strategies for effective data quality and reporting.  Define metrics and relevant data sources.  Oversee all data quality, testing and production support operations to correct discrepancies and ensure quality.  Select, configure and implement data quality solutio"," St. Louis, MO, USA ", Posted 9 days ago
445, Data Analyst , Honu Services ,"Position - Data Analyst Location - Silver Spring, MD - must be on site, not a remote position Job Summary As a part of a data analytics and support services team, the Data Analyst will support efforts providing data science, architect, and data analytics support that includes analyzing, verifying, designing, refining, modernizing, and maintaining the data model and component views within various client systems. The contractor team reviews and conducts analysis of the current data models and data"," Silver Spring, MD, USA ", Posted 26 days ago
446, Data Engineer , Technovert ,"Responsibilities: Maintain and build on client's data warehouse and analytics environment.Design, implement, test, deploy, and maintain stable, secure, and scalable data engineering solutions and pipelines in support of data and analytics projects, including integrating new sources of data into our central data warehouse, and moving data out to applications and affiliates.Build reports and data visualizations, using data from the data warehouse and other sources.Produce scalable, replicable code", Remote , Posted 1 day ago
447, Data Manager 1 , Louisiana State University ,"Under the leadership of the Executive Director, the Computer Manager will provide vision, management, and leadership as a member of the ACSA Executive Team. The Computer Manager will provide desktop support services while interfacing with ITS in an effort to achieve common technology goals and objectives and provide ACSA departments with cost-effective technology based application solutions. The position will also serve as the Building Coordinator and primary point of contact for the Gym Armory "," Baton Rouge, LA, USA ", Posted 22 days ago
448, DevOps Engineer , Jefferson Frank ,130k - 140k + 8% Bonus Our TOP CLIENT has retained us for a DevOps Engineer role. The DevOps engineer will be creating cutting edge products for a company specializing in IOT. Our client is looking for a DevOps  Engineer with a fresh perspectives in leveraging modern technology to deliver cloud-base technology for data integration and data warehousing. Must Haves: Hybrid work model 2x onsite per week.  Building Data Models Snowflake OR Redshift or Cloudera Kafka Monitoring and Logging (Graphana ," Charlotte, NC, USA ", Posted 20 days ago
449, Data Analyst , INNOVIT USA INC ,"Data Analyst 2  HYBRID - Must be willing to work ON-SITE AT LEAST 3 days/week.LOCAL CANDIDATES ONLY  Web Cam Interview Only  Richmond, VA Virginia Department of Elections (ELECT) is seeking a Data Analyst. We are looking for people ready to locate and define new process improvement opportunities. You will work with ELECT business stakeholders to prioritize business and information needs, by analyzing and interpreting complex data sets. If you love learning new systems, doing data quality analysi", , Posted 10 days ago
450," Data Engineer  _ Contract w2 _ Erie, PA (Hybrid  2 days in a week on-site) ", Cerebra Consulting Inc ,"Cerebra Consulting Inc is a System Integrator and IT Services Solution provider with a focus on Big Data, Business Analytics, Cloud Solutions, Amazon Web Services, Salesforce, Oracle EBS, Peoplesoft, Hyperion, Oracle Configurator, Oracle CPQ, Oracle PLM and Custom Application Development. Utilizing solid business experience, industry-specific expertise, and proven methodologies, we consistently deliver measurable results for our customers. Cerebra has partnered with leading enterprise software c"," Erie, PA, USA ", Posted 10 days ago
451, Data/BI Architect ," Zachary Piper Solutions, LLC ","Piper Companies is seeking a  Remote Data/Business Intelligence Architect  to join a leading financial technology company in a fully remote role. The Data/BI Architect  will architect, develop, and transform their Business Intelligence strategy and platform. Responsibilities of the Data/BI Architect Instructor include: Participate in requirement gathering sessions with business stakeholders  Execute data mining, analysis, and insights on large data sets  Perform hands-on design, development, con", Remote , Posted 3 days ago
452, Medical Data Entry Admin , The Ascent Services Group ,"Innova Solutions is immediately hiring for a Medical Data Entry Admin  Position type: Full-time/Contract-to-Hire Duration: 6+ Month  Location: Fully Remote As a Medical Data Entry Admin, you will have: Strong 1-3 years of Excel EMR / EHR medical application experience High school diploma or equivalent qualification. A minimum of 2 years' experience in a similar role. Understanding of medical terminology and administration processes. Proficient in information management programs and MS Office. Ou"," Beverly Hills, CA, USA ", Posted 27 days ago
453, Data Modeler/Architect , Newt Global ,"Extremely good at CDM ,LDM and PDMWorked with Universal Data Modelers (IBM BDW or Teradata FSLDM)Knowledge in Financial System subject areaTaxonomy , Canonical data modeling, Data Modeling Normalization -3NFNormalise Data Models from ScratchMetadata Standards Framework (naming, classword)In depth knowledge in anyone of modeling tools such as Erwin or Magic Draw or PowerDesigner or Enterprise Architect etc PlusFinancial industry knowledge in lending, risk management, servicing, and risk/regulator", Remote , Posted 31 days ago
454, Data Analyst(Migration) , Avanciers LLC ,"Avanciers is a premier IT Staffing/Consulting organization and we are currently recruiting for Contract role for one of our premier client's based in Mclean, VA Onsite  Data Analyst(Migration)   Role : Data Analyst(Migration) Location: McLean, VA Duration: 12 Months   Data Integration Lead – 221987 ""Data Analyst(Migration) Good knowledge in relational database as well as No-SQL DB. Ability to extract complex business logic from StoreProc / Triggers etc. Strategize and plan to migrate the data an"," McLean, VA, USA ", Posted 31 days ago
455, Data Engineer , Advanced Resources ,"Data Engineer Kansas City, MO 6 Months   The Data Engineer will help build and maintain the cloud DeltaLake platform leveraging Databricks. Candidates will be expected to contribute to all stages of the data lifecycle including data ingestion, data modeling, data profiling, data quality, data transformation, data movement, and data curation. This job is located in-office at our World Headquarters in Kansas City. Job Responsibilities may include: Design, implement (deploy) and support on-premise "," Kansas City, MO, USA ", Posted 19 hours ago
456, Sr Data Engineer - Contract C2C - 12+ years of experience , ApTask ,"Job Title: Sr Data Engineer - Contract C2C Duration: 12 Months  Location: Houston, TX (Day 1 Onsite)     Need 12+ years of experience in Data Engineer     Job Responsibilities:  Qualifications for Data Engineer: Advanced working SQL knowledge and experience working with relational databases, query authoring (SQL) as well as working familiarity with a variety of databases.Experience building and optimizing data pipelines, architectures and data sets. Experience performing root cause analysis on i"," Houston, TX, USA ", Posted 29 days ago
457, Data Modernization Architect L1 , Jefferson Frank ,"Hey I'm a specialist AWS recruiter working on an exciting, cloud-native, rapidly growing Premier AWS Consulting Partner project which is looking to double its headcount over the next 12 to 18 months. The company is an all-in AWS cloud-native services provider focused on helping customers utilize the capabilities of the cloud to achieve Operational Excellence, Security, Reliability, Performance, and Total Cost Optimisation. They are focused on Cloud Migrations, Containers, Servile, Data and Analy"," New York, NY, USA ", Posted 29 days ago
458," Sr Data Analyst, Hybrid in Buffalo Grove, IL ", TekAssembly ,"Position: Sr. Data Analyst   Location: Hybrid in Buffalo Grove, IL Duration: Through December and possible conversion in January 2024 Start Date: Targeting early to mid-May 2023 Job Description Sr Data Analyst Duties Of the Position Responsible for content creation, engineering of data repositories and data modernization projects. This team is responsible for data governance, content creation, multiple ETL job streams, data integration and development maintenance of multiple data warehouses. Wor"," Buffalo Grove, IL, USA ", Posted 9 hours ago
459, Azure Data Engineer(Power BI) ," Activesoft, Inc. ","Description:  Solution the orchestration of Azure functions and create Power BI Dashboards Build large-scale batch and real-time data pipelines with data processing frameworks in Azure cloud platform. Lead design of ETL, data integration and data migration. Partner with architects, engineers, information analysts, business, and technology stakeholders for developing and deploying enterprise grade platforms that enable data-driven solutions. Provide technical guidance on technology implementation"," Jersey City, NJ, USA ", Posted 8 days ago
460, Remote Data/Business Intelligence Architect ," Zachary Piper Solutions, LLC ","Piper Companies is seeking a Remote Data/Business Intelligence Architect  to join a leading financial technology company. The Data/BI Architect  will architect, develop, and transform their Business Intelligence strategy and platform. Responsibilities of the Data/BI Architect Instructor include:  Participate in requirement gathering sessions with business stakeholders  Execute data mining, analysis, and insights on large data sets  Perform hands-on design, development, configuration, and testing", Remote , Posted 6 days ago
461, Data Analyst , AaraTechnologies Inc ,"Job Description: We are seeking an experienced Data Analyst to join our team. The ideal candidate will have 2-4 years of experience in data analysis, as well as strong problem-solving skills and attention to detail. In this role, you will be responsible for working with large and complex datasets to identify patterns, trends, and insights, and provide actionable recommendations to stakeholders. Key Responsibilities: Collect and analyze large and complex datasets using SQL, Excel, and other tools"," Remote or Clifton, NJ, USA ", Posted 51 days ago
462," Data Governance Analyst, 100K, fully remote ", The Denzel Group ,"The Denzel Group has been chosen by a growing company in Central PA to Recruit on a Data Governance Analyst position. This is a permanent position that offers a competitive base salary, excellent benefits, and growth.In the role you will play an important role in executing data governance-based activities such as leading committee sessions and working groups, development of data governance policies and standards, and their enforcement, and influencing the adoption and implementation of data gove"," Charlotte, NC, USA ", Posted 21 days ago
463," Data Governance Analyst, 100K, fully remote ", The Denzel Group ,"The Denzel Group has been chosen by a growing company in Central PA to Recruit on a Data Governance Analyst position. This is a permanent position that offers a competitive base salary, excellent benefits, and growth.In the role you will play an important role in executing data governance-based activities such as leading committee sessions and working groups, development of data governance policies and standards, and their enforcement, and influencing the adoption and implementation of data gove"," Columbus, OH, USA ", Posted 21 days ago
464," Data Governance Analyst, 100K, fully remote ", The Denzel Group ,"The Denzel Group has been chosen by a growing company in Central PA to Recruit on a Data Governance Analyst position. This is a permanent position that offers a competitive base salary, excellent benefits, and growth.In the role you will play an important role in executing data governance-based activities such as leading committee sessions and working groups, development of data governance policies and standards, and their enforcement, and influencing the adoption and implementation of data gove"," Atlanta, GA, USA ", Posted 21 days ago
465," Data Governance Analyst, 100K, fully remote ", The Denzel Group ,"The Denzel Group has been chosen by a growing company in Central PA to Recruit on a Data Governance Analyst position. This is a permanent position that offers a competitive base salary, excellent benefits, and growth.In the role you will play an important role in executing data governance-based activities such as leading committee sessions and working groups, development of data governance policies and standards, and their enforcement, and influencing the adoption and implementation of data gove"," Tampa, FL, USA ", Posted 21 days ago
466," Data Governance Analyst, 100K, fully remote ", The Denzel Group ,"The Denzel Group has been chosen by a growing company in Central PA to Recruit on a Data Governance Analyst position. This is a permanent position that offers a competitive base salary, excellent benefits, and growth.In the role you will play an important role in executing data governance-based activities such as leading committee sessions and working groups, development of data governance policies and standards, and their enforcement, and influencing the adoption and implementation of data gove"," Philadelphia, PA, USA ", Posted 21 days ago
467, Azure Data Engineer , Synergis ,"Data Engineer 3+ Month Contract | Remote  Synergis’ client, a nonprofit allied health school with a national presence, has engaged us in a search for a Data Engineer to augment their expanding team!   The selected candidate will be responsible for building and optimizing pipelines, supporting data transformation, and performing root cause analysis to answer specific business questions and identify areas for improvement.   Data Engineer | Requirements5+ years of experience in a Data Engineer or e", Remote , Posted 44 days ago
468, Data Architect ," Pridevel Consulting, Inc ","Hybrid-onsite Position. Primary responsibilities   · Collaborate with client business and technology leadership to provide data strategy and architecture thought leadership (big picture thinking), trusted consultant to develop need and respective data solutions across the enterprise. · Review existing data architectures to determine overall effectiveness and compliance with original objectives, develop comprehensive strategies for improving or replacing underperforming areas.   Behavioral and Te"," Alpharetta, GA, USA ", Posted 9 days ago
469, Sr. Data Analyst , Virtusa Corporation ,"Our Client is moving towards AI in data analytics environment; good understanding of how it works, machine learning models/ natural language models preferred.   Relevant Experience: 9+ Years   Mandatory Tech skills : T- sql query writing skills (Intermediate level)Good understanding on data analytics, reporting tools.Cloud data services like azure synapse analytics, data lake , Data factory etcUnderstanding on data Analysis and cleansingTableau expertise (beginner to intermediate level)", Remote , Posted 22 days ago
470, Data Analyst , Advanced Software Talent ,"Direct W2 employees only! No 3d party agencies! Local San Francisco Bay Area candidates only! Hybrid contract - 2 to 3 days onsite and the rest offsite DescriptionIMPORTANT REMINDER: ALL Genentech external partners regardless of work location must be vaccinated and boosted, except those who qualify for a medical or religious accommodation. This role is responsible for supporting client Research & Early Development’s (gRED) Early Clinical Development (ECD) Quality, Compliance and Clinical Capabil"," South San Francisco, CA, USA ", Posted 54 days ago
471, Kinaxis (Rapid Response) Solutions Consultant , 7 Kings Code LLC ,"Hello,  Hope you are doing great. This is Alex from 7kingscode, we have an immediate opportunity with one of our clients. Please find the below job description and if you are interested, please forward your resume to . You can also reach me at . My apologies in advance if I have contacted you in error, please ignore this email. Position: Kinaxis (Rapid Response) Solutions Consultant  Location: Remote  Duration long-term Job Description: MUST have Kinaxis Rapid Response experience MUST have exper", , Posted 15 days ago
472, PHP Web Developer - REMOTE ," Chandra Technologies,  Inc. ","UNCP is seeking a web developer with experience in PHP and integrating data from Ellucian Banner ERP systems with third party vendor products.   Expected Skills: Able to work without assistance; able to manage medium complexity work efforts; must have industry experience.   Description (including, but not limited to): Development and enhancement of applications based on established design specificationsAnalysis, design, coding, component/assembly testing of all application code owned by the Appl"," Pembroke, NC, USA ", Posted 7 days ago
473, Azure Data Architect , Innominds Software ,"Role: Azure Data Architect Duration: Fulltime Location: Remote Job Description: You are an expert in Azure Data Analytics having thorough understanding of Azure Data Platform toolsExpertise and hands-on experience in at least 4 tools on Azure Platform among: Data Factory, Data Bricks, Synapse, Data Lake Gen2, Stream Analytics, Azure Spark, Azure MLExpertise in SQL Server DB, or Cosmos DBCollaborate with project stakeholders like database administrators, technical architects, , business analysts,", Remote , Posted 10 days ago
474," Director, Global Data Management ", Perennial Resources International ,"Our client is a prestigious financial services firm - medium size. They seek a Director of Data Management who will be responsible for guiding and implementing the firm’s data management strategy. This includes establishing master data management principles at the firm, assessing and improving the firm’s systems integrations, data entry processes, data validation and consistency methods, and reporting and analytics capabilities. Will contribute to planning and will lead execution of a roadmap an"," New York, NY, USA ", Posted 10 days ago
475, Tableau Developer , Compass Technology Group ,"Title: Senior Tableau Developer Location: Dallas, TX Hybrid Work Model in Dallas, TX Full-time Direct hire only (Not open to C2C or C2H)   The Senior Tableau Developer will partner with business to accelerate design, development, and deployment of dashboards.   Key Responsibilities: · Develop, maintain, and manage advanced reports and dashboards · Determine visualization requirements using wireframes to build interactive dashboards · Perform and document data analysis, data validation, and data "," Dallas, TX, USA ", Posted 10 days ago
476, Lead Data Management Analyst , Prutech Solutions ,"About the Company With over 25 years of Information Technologies consulting and development experience, PruTech Solutions provides multiple ways to assist organizations with future technology needs. PruTech has the experience to help architect, design, develop and deliver technical solutions. Our tenure in the industry allows us to mitigate risk while providing real-world solutions to real-world challenges for our clients. Position: Senior Hadoop Developer Hybrid: Hybrid (2-3 days in office)  Lo"," New Brunswick, NJ, USA ", Posted 10 days ago
477, AWS Data Architect , Avance Consulting ,"Required Qualifications: Bachelor s degree or foreign equivalent required from accredited institution. Will also consider three years of progressive experience in the specialty in lieu of every year of education At least 7 years of experience with Information Technology At least 5+ years of experience in developing Conceptual, logical, physical, 3nF, Dimensional data modeling at both enterprise and data product level At least 3 years of experience in Design and architecture review At least 3 yea", , Posted 16 days ago
478, Platform Kubernetes/Data Architect ," Infonex Technologies, Inc. ","Position: Sr Data Scientist -Open Position-CA Type: contract  Duration: 12- months Location: Oakland, CA (Hybrid) Required Skills: Data Architect with 10 years of experience Python Apache Airlfow MapR Pytorch Openshift Containers Traefik   <>Please do reply to me with your updated resume with the hourly rates ASAP"," Oakland, CA, USA ", Posted 44 days ago
479, Manager for Victor Dashboard to Serve Telecom Industry ," Innova Solutions, Inc ","Innova Solutions is immediately hiring for a Manager of Victor Dashboard Position type: Full Time Duration: 12 months or more Location: On-site Cary, NC or Piscataway, NJ As a Manager for Release Management you will be: Responsible for overall project health analytics, forecasting run rates, drive Victor release data dashboards design & development, etc.Data mining, data modeling, data source integration and responsible for directional NSA architecture adoption.Drive Project/Department/Group key"," Cary, NC, USA ", Posted 23 days ago
480, Data Engineer , Inspire Recruitment Inc. ,"This role has a preference for a local Austin, TX candidate and will be a hybrid work environment.  Our client is a fast-growing, Private Equity backed GovTech company that provides SaaS Software solutions to the Public Sector (City / State Local Government) and is looking for a Data Engineer to join their team. Data Engineer will be responsible for the ongoing development and management of the data infrastructure of the business and will be providing essential support to internal customers. Thi"," Austin, TX, USA ", Posted 9 days ago
481, Senior Data Architect , Synergis ,"Data Architect  Perm Position  Atlanta , GA or Naperville, IL (onsite 3 days per week)   This position will support the new Enterprise Decision Support and Data Governance (EDGE) organization.  This organization is a compilation of months of work to define how the Technology Organization (TO) and business will work, what roles each team will play and how to engage both organizations in support of the Chief Data Officer (CDO) positioned in the business. This position will help advance the TO Data"," Atlanta, GA, USA ", Posted 22 days ago
482, Medidata Rave Study Builder ," Zachary Piper Solutions, LLC ","Piper Companies is currently seeking a Medidata Rave Study Builder for a hybrid-based opportunity in Boston, Massachusetts (MA), to join a non-profit research group dedicated to saving cancer patients by facilitating access and promoting participation in oncology clinical trials.  Responsibilities of the Medidata Rave Study Builder  Design and develop electronic case report forms (eCRFs) to meet the data collection requirements of oncology protocols  Work closely with Data Management and Statist"," Boston, MA, USA ", Posted 6 days ago
483, Data Modeler , Fortune Brands Home & Security ,"Data Modeler, Full-time, Remote working from the U.S.A during CST/ EST hours. (REF5462E )   Company Description: Fortune Brands Innovations (NYSE: FBIN) is a brand, innovation, and channel leader focused on exciting, supercharged growth opportunities within the home, security, and commercial building markets. Job Description: Fortune Brands Innovations Data Management team is responsible for designing, developing, and enhancing analytics data models.  The Data Modeler will lead and execute analy", Remote , Posted 38 days ago
484, Azure Data Engineer , Protask Inc ,"To research, evaluate, design, implement, and maintain system and product solutions, applying knowledge of engineering principles. To provide technical direction and engineering support for projects and infrastructure. Develop and maintain expert functional knowledge of evolving IT engineering industry technologies/competition, concepts and trends.  Data deliverables– -Data integration framework (Data Lake, Data Warehouse), -Data quality control & monitoring -Performance optimization -Data model"," Vienna, VA, USA ", Posted 15 days ago
485, Senior Business Analyst , MSYS Inc. ,"Title: Senior Business Analyst Location: New York, NY, USA Length: Long term Restriction: W2 or C2C Description:  Webcam interview Long term project  Initial remote due to covid then onsite35 hours weekly Introduction: We are looking for a tenured Senior BA who possesses leadership qualities and great public speaking skills, this BA will work closely with the CLIENTS stakeholders on multiple workstreams and multiple business analysts and developers from downstream impacted project teams. This BA"," New York, NY, USA ", Posted 2 hours ago
486, Data Architect , Randstad Technologies ,"job summary:  We are looking to add a seasoned Data Architect with a heavy focus on Analysis, Design and Documentation as a key member of the Data Infrastructure team of a multi-billion-dollar global asset management company. Candidates must have extensive experience with SQL Server Architecture, Engineering, Analytics and Governance with significant technical expertise in Azure Cloud data platforms. Required Skills: SQL Server; Azure Synapse Database Architecture Job Duties: The Data Architect "," Remote or New York, NY, USA ", Posted 36 days ago
487, Data Analyst / Systems Analyst ," Technology Consultants, Inc. ","Job Description We are seeking an experienced System Analyst to perform data and system analysis, operationalize controls, and support data management capabilities for Compliance, Legal, Audit and Regulatory projects. This role will provide leadership and deep domain expertise for data from multiple administrative systems in the FinTech ecosystem (Wealth Management / Life Insurance / Annuity / Asset Management) to internal teams and external regulators in a timely manner. Successful candidates h", Remote , Posted 1 day ago
488, Performance and Value Assurance Manager , Experis ,"The Customer Experience (CX) Value Assurance Manager will be part of the the CX Performance and Value Management team and support 1) Monitoring project performance 2) Portfolio analysis for maximization of ROI 3) Proactive Delivery Forecasting / Value projections and 4) Value Analysis of current work and future delivery. The ideal candidate will collaborate with different teams to monitor, analyze and evaluate our project portfolio to ensure success of financial and performance metrics. Provide "," Irving, TX, USA ", Posted 11 hours ago
