,title,company,description,location,posted_date
384, Business Data Analyst (Data Mgt/Data Governance) , Apex Systems ,"Job#: 1336113 Job Description: Apex Systems combines with parent company On Assignment to make it the 2nd largest IT staffing agency in the country. Apex has an opportunity for a Business Data Analyst for a client in New York. If interested in discussing the position further, please send an MS Word version of your resume to TR Elena Del Duca,  Here are the details: Position: Business Data Analyst Location: New York Rate: $65-$73 an hour Duration: 18+ months  Day-to-Day Responsibilities: Develop "," New York, NY, USA ", Posted 29 days ago
385, Business Analyst / Data Analyst - CA(Day1 Onsite) - Client :Nevro - Rate:$45 ," NITYA Software Solutions, Inc. ","Role: Business Analyst / Data Analyst  Location :CA (Day one  Onsite)  Duration: Long Term  JD:  Business Process and Data Analyst with experience managing all aspects of data governance, integration, and analysis  Documentation is mandate  , A driven process and data analyst with expertise in delivering data governance, information management, information technology, process mapping, and process improvement projects.  Ability to develop and implement elegant processes for internal operations an", , Posted 1 day ago
386, BI Data Analyst 1x per week onsite ," Meridian Technologies, Inc. ","The successful candidate should: 1) Have the ability to create efficient and effective data models in Power BI. 2) Have a strong command of SQL, Power BI, Power Automate, Power Point, Excel. The consultant is responsible for business activities for the Customer Experience & Operational Analytics Team within various  business units as the primary interface and as a liaison to Information Technology in order to: Serve as an expert in translating complex data into key strategy insights and valuable"," Charlotte, NC, USA ", Posted 43 days ago
387, Risk Data Analyst (with MS Visio experience) (3 months contract) , OpTech ,"""Candidate must a W2 employee not requiring current or future sponsorship. This is 3 months contract role with our Direct Client. Job Description: Excellent communication and writing skills.MS Word, MS Visio, SharePoint.Need to be able to track and manage multiple edits to documents via MS WordExperience writing detailed processes and procedures.Ability to work with multiple stakeholders to collect and address feedback in a timely manner.Previous Risk Management and/or data management experience", Remote , Posted 2 days ago
388," Data Analyst - 2 days office in Tempe, AZ. ", Strategic Systems Inc ,"Job Title: Information Catalog Support Specialist / 632 # Of openings: 3 Start Date: ASAP Duration: 12 Months + Contract Location: 2 days in Tempe, AZ office / 3 days remoteWork Status acceptable: / Green Cards (must be our w2) Number and type of interviews: 2 video interviews   Description: Information Catalog Support Specialist  CLIENT’s Information Governance function has a need for a resource to support Business Stewards/Data Stewards with Structured Data in the development of an Information"," Tempe, AZ, USA ", Posted 31 days ago
389, Data Analyst- Risk and Analytics ," FlexShopper, LLC ","Are you a self-starter with demonstrable experience as a successful Data Analyst in the financial, technology or fintech industry? Then FlexShopper has an exciting opportunity for you! About FlexShopper FlexShopper, LLC, a wholly owned subsidiary of FlexShopper, Inc. (Nasdaq: FPAY) is a financial and technology company that provides brand name durable goods to consumers on a lease-to-own (LTO) basis through its ecommerce marketplace ( and LTO payment method. FlexShopper also provides LTO technol"," Boca Raton, FL, USA ", Posted 31 days ago
390, Principal Data Analyst , Motion Recruitment ,"My client is a full service payment processor with over $38 billion in annual card volume. They work with 4 of the largest card processing platforms in the U.S.: First Data, Vantiv, TSYS, and Paymentech. With a very senior management team, they have a diverse and specialized payment processing resources. They are building the next generation of capabilities that powers our merchant-first ecosystem. Operating in 46 countries, their best-in-class sales enablement and merchant processing is rapidly"," Tinley Park, IL, USA ", Posted 60+ days ago
391, SAS Data Analyst ," Infonex Technologies, Inc. ","Position: Research Data Analyst -Open Position-MD Type: contract Duration: 12+ months Location: Rockville, MD  Responsibilities QUALIFICATIONS Serve as the primary data analyst for the Vaccine Safety Datalink (VSD) contract Work with the team biostatistician to scope, conduct, review, and complete the analyses required for VSD projects Ensure all data requirements and deadlines are met Provide analytic and data infrastructure support for the VSD project team and assist in development of data sol"," Rockville, MD, USA ", Posted 60+ days ago
392, Technical Data Analyst , Doran Jones ,"We are looking for a Technical Data Analyst that has previous experience working with Java to join an accomplished team of SDLC professionals in New York. In this role, you will provide expert review and analysis of source code to identify and document data processing stages. You will leverage your knowledge of Java language syntax and constructs and common Java development practices such as naming conventions and application structure to provide valuable information to the development team. The"," New York, NY, USA ", Posted 60+ days ago
393, Lead Data Analyst , BlueCross BlueShield Of South Carolina ,"Summary  Serves in a lead capacity as an expert data analyst and may also lead a team. Creates and analyzes reports to support operations. Presents report findings in a concise manner to appropriate management level. Directly responsible for accuracy of data as financial and operational decisions are made based on the data provided. Description Reviews, extracts and analyzes data to be used in formulation of procedures, processes and other requirements, including data integrity and quality contr"," Columbia, SC, USA ", Posted 47 days ago
394, Business / Data Analyst with P&C Insurance , Y & L Consulting Inc. ,"We are seeking a Data Analyst to serve as a liaison between the IT Data Analyst team and the functional business units.  The role will report to the Director of Data and will be key in understanding the business needs and aligning them with data team’s strategy and architecture. This role will lead a team of analysts responsible for translating business needs into requirements for technical teams to execute on.  It is imperative that this individual have a strong business acumen, experience inte", Remote , Posted 28 days ago
395, Senior Data Analyst (AML & Fraud) , AccruePartners ,"Senior Data Analyst (AML & Fraud) in Iselin, New Jersey Posted 03/15/23 THE TEAM YOU WILL BE JOINING: Fortune 100 Financial Services Company 100-year history of dedication to customer satisfaction, success and growth Tremendous growth and new business strategy leading to the need for new talent Significant investments in cutting-edge technology WHAT THEY OFFER YOU: Culture: Excellent work environment that fosters collaboration Growth: Ability to make an impact on the direction of the organizatio"," Woodbridge Township, NJ, USA ", Posted 27 days ago
396, Data Systems Analyst , Reliable Software Resources ,"Skills Required: Working knowledge of relational databaseStrong PC skills, including proficient knowledge of Microsoft Office, database functions and database reporting skills and other related technologies including Business Intelligence and Geospatial tools.Experience with SQL for querying and extracting dataAbility to multitask and meet strict deadlinesStrong problem solving and decisionmaking skillsAbility to analyze data and/or problems and efficiently find solutionsAttention to detail, acc"," Philadelphia, PA, USA ", Posted 36 days ago
397, Business / Data Analyst , Apex 2000 ,"At least 5 years of experience working as a Business Analyst and experience creating requirement specifications documents, BRDs, Functional Specifications documents and interfacing with Business.At least 5 years of experience working as Data Analyst/Technology Business Analyst in Financial Services sector, with ability to work both with the business partners and the technology teams very closely on a daily basis to assist in defining the capability and being involved throughout the SDLC process."," Jersey City, NJ, USA ", Posted 52 days ago
398, Senior Enterprise Data Analyst with BA/PM Skills , Kforce Technology Staffing ,"RESPONSIBILITIES: Kforce has a client in Chicago, IL that is seeking a Senior Enterprise Data Analyst with Business Analyst Skills to support a large data transformation and its implementation into the organization and business users. There is an opportunity post contract to join organization as fulltime employee.  Summary: Working closely with business and technical partners, this position collaboratively designs data assets to meet the reporting and analytics needs of the organization. In this"," Remote or Chicago, IL, USA ", Posted 34 days ago
399, Pricing Governance Data Analyst , Talento Human Capital Management ,Pricing Governance Data Analyst Talento has partnered with a global multi-billion-dollar enterprise in the insurance space seeking a Pricing Governance Data Analyst to support their International Global Pricing initiatives. The primary responsibility of this position will be to support the newly created global pricing governance and reporting team striving towards global consistency and pricing excellence. Responsibilities: Assist in the production of global pricing data environment.  Support th," New York, NY, USA ", Posted 44 days ago
400, Data Analyst - Celonis ," Software Management Consultants, Inc. ",CELONIS Data Engineer role:  NOT OPEN TO C2C or 3rd Parties *Only candidates with Celonis experience listed on resume will be reviewed. Location:  100% remote - EST time zone hours preferred. Rate Range Hourly: $55.00 - $65.00 DOE SMCI is seeking Celonis Data Engineers for an opportunity to help optimize data for a very large organization in effort to Automate items within large and complex data environments. Responsibilities Works with the Optimization Analyst to map business goals/requirements," Tampa, FL, USA ", Posted 60+ days ago
401, Business Data analyst , Net2Source Inc. ,"Net 2  Source Inc. is an award-winning total workforce solutions company recognized by Staffing Industry Analysts for our accelerated growth of 300% in the last 3 years with over 5500+ employees globally, with over 30+ locations in the US and global operations in 32 countries. We believe in providing staffing solutions to address the current talent gap  Right Talent  Right Time  Right Place Right Price and acting as a Career Coach to our consultants. Position : Business Data Analyst Location : D"," Dallas, TX, USA ", Posted 56 days ago
402, Senior Data Analyst / Data Governance Specialist , Infinite Solutions Inc. ,"Infinite Solutions Inc, headquartered at Sacramento, California, focuses on global delivery model to meet the needs of its most valued customers. Infinite Solutions Inc provides services in the areas of IT consulting, development, training and mentoring. Core areas of services include Custom application development; web 2.0 rich internet applications, Mainframe and client server applications, telemedicine, application consulting services. Infinite Solutions Inc. is looking for a qualified indivi", Remote , Posted 60+ days ago
403, Senior Business System Analyst /Data Analyst with Wealth management exp - Super Urgent - Remote , Siaraa Technologies ,"Job Title:  Senior Business Data Analyst  Job Location: Remote Job Type:  Contract/Full Time Note: The client looking for Strong Business Analyst with good Data Reporting and Wealth Management domain experience. Must have - Technical & Soft Skills Hands-on experience across leading functional implementation/ enhancement of Performance reporting solutions. Must be hands to work and brainstorm on technical aspects of the solution with the data team. Experience with Banking, Wealth Management and/o", Remote , Posted 9 days ago
404, Business Data Analyst with Automation , Apex Systems ,"Job#: 1330543 Job Description: Seeking a Business/Data Analyst with Automation experience for a Fortunte 500 Financial Client. If intersted, please apply or send your resume to ** We CAN NOT work on corp-to-corp OR provide sponsorship. W2 only **  Client: Financial  Location: Charlotte Uptown/Ballantyne OR New Brunswick, NJ  Duration: 12 month + Contract to hire  Rate: $65-$70  Identify and research new technologies, solutions, and deep learning capabilities that solve relevant business problems"," Charlotte, NC, USA ", Posted 55 days ago
405, Business Data Analyst / Tableau / SQL / Excel , Motion Recruitment ,"A tech-focused animal care company is hiring a Business/Data Analyst to add to their growing team in Miami! This person will join their BA team and play a key part in their company's growth. This is a hybrid role and they would prefer someone able to work in their Miami office once per week. Candidates must have a strong background in Tableau, SQL and Excel. Required Skills & Experience  2+ years of experience as a Business Analyst, Data Analyst, BI or similar field 2+ years of experience with T"," Miami, FL, USA ", Posted 49 days ago
406, Data Analyst with Good exp with SQL , BayOne Solutions ,"Hi, We have a Senior Data Analyst with Good exp with SQL with our direct client. Please check the job description below and let me know if you are available for a quick call to discuss this role further-  Role: Data Analyst with Good exp with SQL   Location: Remote Duration: 12+ Months  Client Notes:  As per HM they were looking for candidate coming from same background and have good experience with SQLCandidate do have prior experience of working with Ecommerce client or Fashion & Apparel Indus", Remote , Posted 57 days ago
407, Sr Data Analyst/Data Mapper , AccruePartners ,"Sr Data Analyst/Data Mapper in Charlotte, North Carolina Posted 02/27/23 THE TEAM YOU WILL BE JOINING: Fortune 100 Financial Services Company 100-year history of dedication to customer satisfaction, success and growth Tremendous growth and new business strategy leading to the need for new talent Significant investments in cutting-edge technology WHAT THEY OFFER YOU: Culture: Excellent work environment that fosters collaboration Growth: Ability to make an impact on the direction of the organizati"," Charlotte, NC, USA ", Posted 44 days ago
408," Data Analyst on site in Watertown, MA ", Motion Recruitment ,A rapidly growing consumer product company is looking to scale a Data Analyst. They have created a truly disruptive health and wellness beverage that is sold both via DTC and in some of the largest brick and mortar stores in the country. In addition to the health and wellness aspect it also reduces waste by 84% for it's users so it's also great for the environment. They have 800 employees and a highly profitable business model. This has all been done with little to know investment in advanced te," Watertown, MA, USA ", Posted 47 days ago
409, Data Analyst/Database Developer ," Mitchell Martin, Inc. ","Our client, one of the largest banks in the US with wealth management, investment banking, and international business, is seeking an Data Analyst/Database Developer Location: Atlanta, GA Position Type: Contract Job Responsibilities: Responsible for developing and delivering software to accomplish business goals. Ensures that software is developed to meet functional and non-functional requirements. Codes solutions, unit tests, and is aware of the development practices of the bank. Contributes to "," Atlanta, GA, USA ", Posted 60+ days ago
410, Data Analyst/Report Writer , PeopleCaddie ,"Title: Guest Data Analyst (Guest) Global Hospitality Company Remote 6 to 18 months $68 - $70 / HR  PURPOSE: We are looking for a highly motivated individual to help lead discovery as we explore new enhancements to our Guest Identification service. The guest is at the core of everything does - and helping to refine what defines a guest in different scenarios so we can better care for them is core to this role. This individual will have exceptional communication skills, high attention to detail an", Remote , Posted 55 days ago
411, Data Analyst III , AE Business Solutions ,"AE Business Solutions is looking for a Direct Hire Data Analyst  for a hybrid, contract-to-hire position with a client located in Madison, WI. The Analyst will gathers, analyzes, and interprets data from across the organization delivering descriptive and predictive information for decision making. **No C2C candidate at this time** **This is a hybrid role, candidates within a commutable distance or willing to relocate at their own expense will only be considered** What you will be doing: Explore,"," Madison, WI, USA ", Posted 60+ days ago
412, Reporting Consultant /Data Analyst , Net2Source Inc. ,"Net  2 Source Inc. is an award-winning total workforce solutions company recognized by Staffing Industry Analysts for our accelerated growth of 300% in the last 3 years with over 5500+ employees globally, with over 30+ locations in the US and global operations in 32 countries. We believe in providing staffing solutions to address the current talent gap  Right Talent  Right Time  Right Place  Right Price and acting as a Career Coach to our consultants. If you are interested, please reply with bel", , Posted 56 days ago
413," IT - Platform & Data Analyst I, II, or III ", Chelan Public Utility District ,"Official Job Title on chelanpud.org:  IT - Platform & Data Engineer I, II or  Chelan County PUD is located in the geographical center of Washington State at the confluence of the Columbia and Wenatchee rivers.   A public power leader, the complex and progressive nature of PUD operations offer a unique mix of challenges and opportunities. We rely on the mighty Columbia River for much of our hydropower generation and we're proud to take a leadership role in environmental stewardship as related to "," Wenatchee, WA, USA ", Posted 23 days ago
414, Data Reporting Analyst , XDuce ,"Compliance Controls Department which is part of The Legal, Compliance and Governance Technology team is seeking a Data Reporting analyst with strong Tableau/power Bi experience who can work with different data sources. The successful candidate will be part of a development team and be responsible for the design, development of dashboards/reports for clients. This position will be located at the  NY, US office.  KEY RESPONSIBILITIES: - Work closely with development architects, clients, and busine"," New York, NY, USA ", Posted 14 days ago
415, Asset Data Analyst ," Judge Group, Inc. ","Location:  Fort Worth, TX  Description: Job Title: Asset Data Analyst/ Business System Analyst Location: Fort Worth, TX (Hybrid) Type: 12+ Months Contract Responsibilities • Experience in all aspects of IT asset management, including automated asset discovery, metadata tagging, and asset lifecycle • Expert with gathering, cleansing, integrating, analyzing, modeling, identifying trends, and presenting large data sets using MS Excel, MS PowerPoint and/or Business Intelligence tools such as Tableau"," Fort Worth, TX, USA ", Posted 60+ days ago
416, Business Data  Analyst , SynergisticIT ,"Our client, a Fortune 1000 financial services company is looking for Business Data Analysts.  Business Data Analysts are responsible for coordinating with internal stakeholders and partners for platform updates and installation of services for retirement plan clients. This is a 2 year contract role.  This is a hybrid role so candidates should live in the areas of Charlotte, Denver or Dallas.   You can come onboard as our W2 or Independent Contractor.  Business Data Analysts partner with external"," Charlotte, NC, USA ", Posted 60+ days ago
417, Data Analyst , mBridge Solutions ,"mBridge Solutions is looking for a Data Analyst with Power BI  for a direct, leading Oil and Gas Client in Greeley, Colorado. Please check the job description below and share your updated resume. Location -Greeley,Colorado. Duration 12 Months Responsibilities: The main function of a database analyst/programmer is to coordinate changes to computer databases, test, and implement the database applying knowledge of database management systems. Building dashboards and visualizations in Power BI and i"," Greeley, CO, USA ", Posted 60+ days ago
418, Data Analyst with Genesys / Data Engineer with Genesys Integration / Data Architect with Genesys Analystics , CirrusLabs ,"Job Role: Data Engineer with Genesys A3S  Location: Remote Duration: 12+ Months of contract   Job Description:   Key Skills Genesys A3SContact CenterHealthcare Background Experience  Qualifications Experience analyzing, interpreting, and summarizing complex data as it relates to call center technologiesAbility to collaborate with stakeholders and other business units to identify reporting needs3+ Experience in creating custom reports and dashboards using various reporting tools including Genesys", Remote , Posted 11 days ago
419, Ontologist / Semantic Web / Ontology Analyst / Machine Learning Data Analyst , Cygnus Professionals ,"Share Resume to marnia (At)  hptechinc (at) com   Role: Senior Data Analyst ( Ontology) Location: New York, NY Mode: Onsite Duration : 12+ Months Visa Types : All Visas Tax Term Type : W2/ C2C/ 1099  Experience : 10+ years   Job Description:  In this role, you will be responsible for Ontology Analyst to work with on developing large scale enterprise knowledge graph using semantics, and Graph technologies.  Some of Technical aspects Building large scale enterprise knowledge graph using Semantic a"," New York, NY, USA ", Posted 7 days ago
420, Data Analyst - Department of Motor Vehicles or State Experience a MUST! ," TRN Systems, Inc ","TRN Systems a fastest growing IT services firm with broad range of Technology and Business consulting services. From strategy to execution, our disciplined yet flexible approach starts and ends with our clients. TRN Systems Inc. is seeking qualified individual as a Data Analyst.  This individual would be responsible for legacy system data analysis to support preparation and planning for conversion to a new system. The qualified applicant will have demonstrated analytical, facilitation, writing, ", Remote , Posted 28 days ago
421, Senior Data Analyst (Graph Solutions) , Tential ,"REMOTE - Senior Data Analyst The Knowledge Graph team is seeking an experienced Data Analyst to join our team and help develop the next generation of graph-driven data solutions. Our products connect people, places, and things, enabling pattern detection, self-exploration, and machine learning applications.  Key Responsibilities: Performing data analysis tasks in big data, graph, business intelligence, or similar environmentsUtilizing expert level SQL skills to analyze and interpret dataWriting ", Remote , Posted 60+ days ago
422, Business Data Analyst ," Brains Workgroup, Inc. ","Our client, a major bank in New York City, is looking for Business Data Analyst Consultant.  $65-75/h on W2.  C2C is also an option  This is 12 months contract with possible extensions or option to hire. Onsite/remote schedule; 3 days on site, 2 days remote    Job role:   A hands-on Technology Business Management (TBM) Business / Data Analyst who will be working on a high profile collaborative initiative to import Corporate Financial, Project Management, Time Tracking and Labor related data into"," New York, NY, USA ", Posted 60+ days ago
423, Sr. Business Data Analyst (Hybrid) , Virginia Housing ,"We’re looking for amazing people! Come join Virginia Housing as a Senior Business Data Analyst. This important role will function as an expert advocacy and translation layer between various core business divisions with their requirements and technical implementations of various data solutions, providing strategic, analytical, and technical support for data and analytics activities. This role conducts data analysis, usage requirements and focuses on data reporting and integration-intensive initia"," Richmond, VA, USA ", Posted 60+ days ago
424, Data Analyst / Marketing Analyst , BayOne Solutions ,"Rate Range: $45 - $53/hr on W2 Data analysis and reportingReturn on Investment (ROI) evaluation x activity x accountUnderstanding of tools, data available (and who to get it from)Commercial understanding (retailer and market)Provide support to Commercial managers & Regional HubReport to Commercial planning managerLiaise with teams and roles that provide tools and analysis (Inc.. Sales Planning & Analysis team, Business Analysts, Local & Regional Finance, Marketing Analytics Managers, Operations"," Bentonville, AR, USA ", Posted 60+ days ago
425, Business Analyst/Data Analyst , I-TEK Solutions ,"INFORMATION CATALOG SUPPORT SPECIALIST   Description:   Our Information Governance function has a need for a resource to support Business Stewards/Data Stewards with Structured Data in the development of an Information Catalog. The Information Catalog consists of directories for reports, system to system integrations, glossary of business terms, report maturity measures, and database schemas. Much of the work is to maintain the Information Catalog with findings provided by Data Stewards and Busi"," Tempe, AZ, USA ", Posted 60+ days ago
426, Data Analyst , Fusion IT Inc ,Job Title:Data Analyst  Location:Fully Remote Duration: Long term/Full time   Job Details:Worked in mortgage background & understand workflow how mortgage flow works.DA who can do reporting structureProject is for mortgage data group. DA needs to Collect data & predict analysis.eg :Capture data of people who not able buy homes/ Real estate & analyze., Remote , Posted 60+ days ago
427, Data Analyst with Data Analytics exp , Net2Source Inc. ,"Net  2 Source Inc. is an award-winning total workforce solutions company recognized by Staffing Industry Analysts for our accelerated growth of 300% in the last 3 years with over 5500+ employees globally, with over 30+ locations in the US and global operations in 32 countries. We believe in providing staffing solutions to address the current talent gap  Right Talent Right Time  Right Place  Right Price and acting as a Career Coach to our consultants. Role: Data Analyst with Data Analytics exp Lo"," Berkeley Heights, NJ, USA ", Posted 60+ days ago
428, Data Analyst ," K2 Partnering Solutions, Inc. ","What we’re looking for: - 2+ years relevant experience independently analyzing large scale datasets, executing quantitative research, and using data to formulate business insights. Experience in digital, social media, or advertising industry a plus - Expertise in data querying and manipulation in SQL and Google Sheets - Experience with data manipulation and visualization in Python working with data packages such as Pandas, Numpy, and Matplotlib (Jupyter Notebooks a plus) - Experience building da", Remote , Posted 60+ days ago
429, data analyst , Apex Systems ,"Job#: 1317358 Job Description: Data Analyst  Direct hire/ perm  salary $90,000 SQL - should be comfortable/ advanced in writing SQL queries, understanding Joins, Separate Tables, ViewsWill be provided all data and Tableau dashboards to the Performance Improvement teamExperience with Tableau or any data visualization tool background, will provide some tableau trainingSoft skills - proactive and willingness to communicate in larger meetingsRecently hired a graduate with 2-3 years of experienceUS b"," Columbia, MD, USA ", Posted 60+ days ago
430, Looking for Tableau BI Data Analyst for FTE Day 1 Onsite for TX or CA!!!! , Nam Info Inc ,"Dear,  Hope you are doing well  Please find the Job description. If this is of your interest and that fits you. Kindly share resume along with your Salary expectations and send it to Role : BI /Tableau Data Analyst Location : Austin TX or Bay area CA  Duration : FTE Day 1 Onsite April 1st Joining Date Details of the application, domain, as appropriate: The candidate for this role has a combination of business acumen and technical knowledge, used to develop and deliver reporting and analysis enab"," San Francisco, CA, USA ", Posted 36 days ago
431," Data Analyst, Cloud Systems ", SAIC ,"Job ID: 2300630  Location: RESTON, VA, US  Date Posted: 2023-01-13  Category: Information Technology  Subcategory: Cloud Comp Engr  Schedule: Full-time  Shift: Day Job  Travel: No  Minimum Clearance Required: TS/SCI with Poly  Clearance Level Must Be Able to Obtain: None  Potential for Remote Work: No  Description We are seeking a highly motivated Data Analyst to join our multi-million dollar National Intelligence program supporting the Cloud Investment Multi-Cloud Management (CIMM) team. As a c"," Reston, VA, USA ", Posted 60+ days ago
432, Data Analyst Quality Manager , SAIC ,"Job ID: 2218452  Location: CHANTILLY, VA, US  Date Posted: 2022-12-22  Category: Information Technology  Subcategory: Big Data Engineer  Schedule: Full-time  Shift: Day Job  Travel: No  Minimum Clearance Required: TS/SCI with Poly  Clearance Level Must Be Able to Obtain: None  Potential for Remote Work: No  Description SAIC is seeking an experienced, results-oriented, mission-driven Data Analyst Quality Manager with specialized focus on data quality analysis and testing. We are looking for talen"," Chantilly, VA, USA ", Posted 60+ days ago
433, Ecommerce Data Analyst , BayOne Solutions ,"Ecommerce Data  Analyst Location: Remote Pay Range: $35-$45/hr on W2  Duties and responsibilities: Own reporting for the app and loyalty team, supporting  brand in the US and CanadaLooking for candidate coming from ecommerce background and have good experience with SQL Wrangle data and develop queries/scripts to support analysis needs. QA, document, automate, and productionalize scripts for long-term usage across business. Maintain and enhance (as needed) the existing reporting infrastructure an", Remote , Posted 60+ days ago
434, Data Governance Analyst - FULLY REMOTE! NO C2C! $44.83 , Matlen Silver ,"Job Title: Data Governance Analyst - W2 ONLY NO C2C Duration: 12+ Months Location:Remote! Client: Large Oil & Gas Fortune 300  Job Summary:  Data Governance & Engineering team is seeking a Data Governance Analyst. This candidate should be skilled at working with people, processes, and technology efficiently so that the Data Governance team can implement and operationalize a comprehensive Data Governance framework. The analyst will also partner with IT-Security, Data Engineering/Science, Business", , Posted 3 days ago
435, Data Entry Analyst , Randstad Technologies ,"job summary:  Our Client is a world-class entertainment and technology leader.  Walt's passion was to innovate continuously and push boundaries of what is possible, a passion that remains central in our business today. Uniting each endeavor is a commitment to creating and delivering unforgettable experiences, and we're constantly looking for new ways to enhance these exciting experiences for our guests. A Data Entry Analyst in this group will help guide the creation, installation, and support fo"," Burbank, CA, USA ", Posted 5 days ago
436, Senior Data Management Analyst , Randstad Technologies ,"job summary:  Randstad Technologies is hiring and we're looking for someone like YOU to join our team! If you are seeking a new opportunity, looking to grow in your career, or you know someone who is - we want to hear from you! Take a look at the below opportunity, or feel free to visit RandstadUSA.com to view and apply to any of our open roles.    location: Charlotte, North Carolina  job type: Contract  salary: $50.31 - 55.31 per hour  work hours: 8am to 5pm  education: Bachelors     responsibi"," Charlotte, NC, USA ", Posted 5 hours ago
437, Data Security Analyst , Honu Services ,"Position Title: Data Security Analyst-3457 Work Location: Fort Gordon, Georgia - U.S. Army Cyber Center of Excellence (CCoE) The Cyber Center of Excellence (CCoE) is the U.S. Army's force modernization proponent for Cyberspace Operations, Signal/Communications Networks and Information Services, and Electronic Warfare (EW), and is responsible for developing related doctrine, organizational, training, materiel, leadership/education, personnel, and facility solutions. A major aspect of the CCoE's m"," Augusta, GA, USA ", Posted 1 day ago
438, Data Security Analyst , VeridianTech ,"Hi, Hope you are doing well. I have an urgent opening of  Data Security Analyst with one of our direct client. Please let me know if you are interested in below role. **Kindly share your updated resume** Job Title: Data Security Analyst  Location: Detroit, MI or Charlotte, NC  Duration: Full time/ Permanent Job Description: Min 2+ years of experience in ""Snowflake Cloud Data warehouse"" hands on ""Snowflake Cloud Development/Support Must have extensive hands-on experience in designing, developing,"," Charlotte, NC, USA ", Posted 10 hours ago
439, Data Conversion Testing Analyst , Randstad Technologies ,"job summary:  Description: Provides technical knowledge to ensure efficient design, development, implementation, and support of systems and interfaces with programmers to explain solutions. Responsible for IT representation on assigned project implementation teams and working groups. Will participate in the testing and evaluation of new IT solutions. Workers at this level participate in project implementations to understand impacts to their assigned business groups. Required  Qualifications: Bac"," Remote or Charlotte, NC, USA ", Posted 8 days ago
440, Sr. Web & Data Analyst , Calance ,"The Sr. Web & Data Analyst will help deliver and maintain robust collaboration and data analytics solutions to support 24/7 business operations. This position will focus on facilitating the seamless flow of information throughout the company, providing data-driven insights while considering both backend data structure and frontend accessibility for end-users. The Sr. Web & Data Analyst will be responsible for designing and modifying Microsoft SharePoint sites, scripting data extractions and tran"," Torrance, CA, USA ", Posted 60+ days ago
441, Senior Data Integration Analyst , Randstad Technologies ,"job summary:  The Energy Engineer/Analyst (SCADA/EMS) analyzes research, develops, maintains and implements improvements to the energy management system (EMS), the supervisory control and data acquisition (SCADA) system, and other electric control center automation systems. This individual will need to reside in the state of Arizona.     location: PHOENIX, Arizona  job type: Permanent  salary: $115,000 - 135,000  per year  work hours: 8am to 4pm  education: Bachelors     responsibilities: Minimu"," Phoenix, AZ, USA ", Posted 2 days ago
442, Data Governance Analyst ," Digital Intelligence Systems, LLC ","Role: Data Governance Analyst Location: McLean, VA(3 days Onsite)  Duration: 6+ months possible of extension. MUST HAVE  Data Governance  Metadata  Resolving tickets  Strong comm skills PREFERRED  Collibra / Any other metadata management tool  SAS  SQL  Data Lineage, Data Glossary, Data Catalogs, Data Dictionaries, Canonical Data Models, etc. Digital Intelligence Systems, LLC (DISYS) is an Equal Opportunity Employer that recruits and hires qualified candidates without regard to race, religion, s"," McLean, VA, USA ", Posted 6 days ago
443, Business Data Analyst with Financial Domain Exp. (Need local candidate) , Mindlance ,"Title: Loan IQ Business Analyst with Loan Servicing Duration: Long Term  Location: Washington, DC 20433 Hybrid Onsite: 2/3 days onsite per week from Day1 HM Notes:  The role is a functional BA role.  Candidate should have an accounting background and loan servicing background. Must Have: • LoanIQ • AFSVision or  ACBS Educational Qualifications and Experience: • Education: Bachelor’s degree in Computer Science, Information Systems, or Finance Role Specific relevant technical and business work exp"," Washington, DC, USA ", Posted 60+ days ago
444, Jr. Data Systems Analyst , Randstad Technologies ,"job summary:  The AMI Meter Installation Issues Group is looking for a temporary resource to support the team in reviewing large data set of meter installation issues and being able to channel the work in and out of our database. The candidate must be able to review and process large sets of data in the various databases and must be proficient in using excel, PowerPoint, Access database, and SQL.    location: New York, New York  job type: Contract  salary: $35 - 38  per hour  work hours: 8am to "," New York, NY, USA ", Posted 6 days ago
445, Sr. Data Analyst ," TOP Consulting, Inc ","Sr. Business Data Analyst Top Consulting is looking to hire a Sr. Data Analyst to execute a variety of complex analytical exercises to provide operations, quality, medical management, and finance with actionable, high quality quantitative information that drives effective business decision making, enables interpretation of current, past, and future performance, and identifies opportunities to improve. Responsibilities: Conduct rigorous data mining and statistically sound analytical analyses to d", Remote , Posted 60+ days ago
446, Customer Data Platform (CDP) Analyst , KBS Solutions LLC ,"Customer Data Platform (CDP) Analyst Location - Remote ( PST / MST ) Duration - Long Term Contract Kindly advise if you have experience on  CDP or Customer 360 Data. Knowledge of data lifecycle and data governance concepts Understanding of digital marketing strategies, including email marketing, display advertising campaigns and paid advertising. Become well versed on our data infrastructure to help provide realistic expectations of the level of effort for system integrations and understand the ", Remote , Posted 7 days ago
447, Data Product Owner/Analyst - W2 Only. Locals only , Matlen Silver ,"Job Title: Data Product Owner/Analyst Duration: 12 months with potential to extend or convert to perm. Location: Lewisville, TX Required Pay Scale: $45 - $47/hr Main Skills : 5 years of experienceData Analysis skillsSQLPython & Snowflake (Advanced)Cloudera Hadoop, AWS, Oracle, Impala, Hive, SQL serverSAS nice to haveBachelor s degree preferred, master's is a plus (field of study: Computer Science, Data Management, Data Science, Management Information System, Business Analytics) About Matlen Silv"," Lewisville, TX, USA ", Posted 10 hours ago
