,title,company,description,location,posted_date
417, Data Engineer (Tableau) W2 ," Computer Enterprises, Inc. ","CEI’s Fortune 30 Client in Media and Telecommunications is looking for a Senior Data Engineer to add to their team. This candidate will be responsible for focusing on analysis and visualizations.  Job at a glance:  Long term contract with potential for extension and/or permanent placement  Starting at $65/hr W2 + optional benefits  Hybrid position based in Denver, CO or Philadelphia, PA Responsibilities:  Create algorithmic recommendations for call agents to use on internal chat applications to "," Philadelphia, PA, USA ", Posted 15 days ago
418, Data Engineer (Tableau) W2 ," Computer Enterprises, Inc. ","CEI’s Fortune 30 Client in Media and Telecommunications is looking for a Senior Data Engineer to add to their team. This candidate will be responsible for focusing on analysis and visualizations.  Job at a glance:  Long term contract with potential for extension and/or permanent placement  Starting at $65/hr W2 + optional benefits  Hybrid position based in Denver, CO or Philadelphia, PA Responsibilities:  Create algorithmic recommendations for call agents to use on internal chat applications to "," Englewood, CO, USA ", Posted 15 days ago
419, Director Platform Architect - Chief Data Office , Fitch Ratings ,"At Fitch, we have an open culture where employees are able to exchange ideas and perspectives, throughout the organization, irrespective of their seniority. Your voice will be heard allowing you to have a real impact. We embrace diversity and appreciate authenticity encouraging an environment where employees can be their true selves. Our inclusive and progressive approach helps us to keep a balanced perspective.  Fitch is also committed to supporting its employees by advancing conversations arou"," New York, NY, USA ", Posted 60+ days ago
420, Healthcare Infrastructure PM , Innosoul inc ,"Job ID: TN-60462 Hybrid/Local Healthcare Infrastructure PM with build optimization, cloud, ITIL, migration, and data architect experience Location: Nashville, Tennessee (TN TennCare) Duration: 14 months Skills: Skills Others Team Player Team player and experience with managing vendor teams. Proficient (4-6 Years) No Education Others Computer Science Bachelor’s degree in Computer Science, Computer Engineering, Information Technology or relevant field. Proficient (4-6 Years) No Skills Others Commu"," Remote or Nashville, TN, USA ", Posted 1 day ago
421, Database Developer , NAVSEA ,"Acquisition Readiness (AR30) IT Division at Naval Surface Warfare Center (NSWC) Corona is a matrix organization with over one hundred team members collaborating across IT Project Management, Software Development, Data Management, and Infrastructure and Cybersecurity branches to accomplish our mission in developing and managing innovative information technology business solutions to support decision makers with accurate and timely information. As an integral part of NAVSEA, we are committed to su"," Norco, CA, USA ", Posted 27 days ago
422, Power BI Architect , World Wide Technology ,"Company Overview Fueled by creativity and ideation, World Wide Technology strives to accelerate our growth and nurture future innovation. From our world class culture, to our generous benefits, to developing cutting edge technology solutions, WWT constantly works towards its mission of creating a profitable growth company that is a great place to work. We encourage our employees to embrace collaboration, get creative and think outside the box when it comes to delivering some of the most advanced", Remote , Posted 16 days ago
423, Data Architecture Senior Advisor - Contract - W2 Only - Remote , iTech Solutions ,"Data Architecture Senior AdvisorDuties: The focus of the Enterprise Data Office s Strategy and Transformation team is to modernization our data storage, processing and integration capabilities. The team plays a key role supporting development teams within the program by driving, guiding and enabling as needed. The ideal candidate will need to be a technical subject matter expert, strong communicator and effective collaborator with diverse set of stakeholders. The candidate will lead and provide "," Franklin, TN, USA ", Posted 60+ days ago
424, Sr.Data Architect , Hudson Data LLC ,"Job Title:  Sr. Data Architect Location:  Herndon VA/Remote Duration: Long Term   Description:  Position Summary   We are looking for a driven, enthusiastic data minded, agile Sr. Data Architect to support multiple software engineering to create and maintain data marts/repositories for end user decision support consumption. Typically business operations, data science and NLP users .   The Sr. Data Architect at Ontada works with product owners, business stakeholders, technical architects, and man", Remote , Posted 34 days ago
425, Salesforce / Vlcoity engagements as Technical Lead/Architect , Alignity Consulting ,Role: Vlocity Order Management Technical Lead / Architect with CPQ/EPC / Salesforce  Experience in working on large Salesforce / Vlcoity engagements as Technical Lead/ArchitectExperience in developing technology solutions.Experience in managing external client projects in positions of increasing responsibility in the delivery of business consulting and systems development.Specializes in gathering and analyzing information and designing comprehensive solutions that are flexible and adaptable the , Remote , Posted 15 days ago
426, Java AWS Architect , ApTask ,"Title : Java AWS Architect Location: Plano, TX Duration:  Long Term Mandatory skills Front end: Angular 12 & above/ React JSBackend: Java 11 & REST based microservicesSpring BootCloud : AWS ,PCFCI/CD PipelineTools: Splunk, Dynatrace.Job Description 14+ years of application development experience with developing enterprise level cloud based application (AWS based).Experience developing in a microservices architecture using Docker containers using Amazon Web Services.Expertise in design and progra"," Plano, TX, USA ", Posted 6 days ago
427, Data Engineer ," Zachary Piper Solutions, LLC ","Piper Companies is actively seeking a Data Engineer to remotely join a start up health software and technology company headquartered in Durham, NC. The Data Engineer will be responsible for helping to intake and work with the large amount of data coming in. Responsibilities of the Data Engineer: Explore and Map EHR datasets to common data models  Work towards creating cutting-edge distributed analytics platform that can aggregate data from multiple different sources  Build data pipelines that wi", Remote , Posted 14 days ago
428, Vlocity Technical Architect with CPQ/EPC , Prodapt North America ,Job Title :  Vlocity Technical Architect with CPQ/EPC experience Location :  Remote Duration : 36 months Contract Position/Full Time   Job Description : Experience in developing technology solutions.Experience in managing external client projects in positions of increasing responsibility in the delivery of business consulting and systems development.Specializes in gathering and analyzing information and designing comprehensive solutions that are flexible and adaptable the client's needs.Relevant, Remote , Posted 60+ days ago
429, Data Architect with Migration exp from Oracle to Postgre SQL (Hybrid) , NorthHill Technology Resources ,"Job Title: Data Engineer - Mid Level Location: US-VA-Sterling   Overview: NorthHill Technology Resources is looking for a Data Engineer to join our client, an award winning Federal Integrator in Sterling, VA. In this role, you will procure, decipher, and present data to our government clients to help them improve efficiency and effectiveness of their processes. Your contributions will make an impact on the critical missions of our government clients, solving challenges that aim to improve millio"," Dulles, VA, USA ", Posted 60+ days ago
430, Data Architecture Lead (Hybrid) , Sompo International ,"We are seeking a Sr Data Architect to join our Data and Business Intelligence team in our Florham Park, NJ office. The Sr. Data Architect position will work within IT to help Sompo International create an industry-leading data warehouse infrastructure that measures performance of all aspects of the company’s operations.  Responsibilities Translates strategic requirements into a usable enterprise information architectureDesigns databases, data warehouses and multidimensional databasesDevelops and"," Florham Park, NJ, USA ", Posted 60+ days ago
431, Data Analytics Manager (Hybrid) ," Zachary Piper Solutions, LLC ","Piper Enterprise Solutions  is searching for a  Data Analytics Manager  for a rapidly growing insurance client.  This position is hybrid in the Jersey City, NJ region.  Responsibilities for the Data Analytics Manager: • Lead the data strategy and architecture as it relates to data warehousing and reporting, designing all best practices for the company, helping to build out a single cloud platform • Partner with business stakeholders to determine data needs and oversee overall data management Qua"," Jersey City, NJ, USA ", Posted 12 hours ago
432, SQL Developer ," Agile Global Solutions, Inc ","*Migrate data from 60-70 documents into corresponding tables of a new SQL database, *Create data entry screens, scripts, procedures, *Populate, reformat, enhance SQL database tables as instructed, *Create custom reporting templates, *Create a simple output report as instructed, *Create data dump template to extrapolate data from SQL db into an XLS file.     SKILLS *Required expertise and experience in SQL. *Required Writing & Maintaining complicated SQL queries, Stored Proc, Triggers etc. *Prefe", Remote , Posted 3 hours ago
433, Data Governance and Data Quality - Director , EmployVision ,"Education/Experience: Required Experience: This position is in Enterprise Data Management Office (EDO) MUST have previous experience in Data Governance and Data Quality.Must have Previous experience in ""managed care""Candidate will have come up in their career on the data side:  database developer, data architect, enterprise architect, and into management from there.They will manage a team of 1 -2 Managers, Enterprise Architects, BSA’s and Data Analysts.Strong front-line leadership skills are a M", Remote , Posted 9 days ago
434, System Data Analyst , Alpha Silicon ,"Position :-System  Data Architect Location :-Remote(Full Time)  Full Time Job Description Around 8-10 years of experience in demonstrating  Data Analysis on high volume of data Experience in building Source to target mapping sheets in discussion with source SMEs and Business and working with data modelers and Data Engineers to build & validate the E2E data flow Must Telecom exp Technical proficiency regarding database design development, data models, techniques for data mining, data profiling an", Remote , Posted 2 days ago
435, System Data Analyst , Headway Tek Inc ,"System Data Analyst Remote Around 8-10 years of experience in demonstrating Data Analysis on high volume of data Experience in building Source to target mapping sheets in discussion with source SME's and Business and working with data modelers and Data Engineers to build & validate the E2E data flow Must Telecom exp Technical proficiency regarding database design development, data models, techniques for data mining, data profiling and segmentation. Proficiency in programming/scripting languages ", Remote , Posted 1 day ago
436, ETL Lead/Architect , Headway Tek Inc ,"ETL Lead/Architect FullTime Position Remote 10 to 12 years of experience with information technology programs and services, with demonstrated expertise in enterprise data management and related technologies. 5-7 years of data architect experience. Hands on Experience on SQL Queries  Experience with Erwin or a comparable data modeling tool. Experience with enterprise data management technologies, including database platforms, ETL tools, and SQL. Experience in implementing Data metadata , lineage,", Remote , Posted 1 day ago
437, Talend Architect , Peritus Inc. ,Role : Talend Architect  Location : Remote  Employee : Contract    Talend Data management & Data integration. Healthcare domain experience is must.   Take the skill matrix for every submission : Talend DI (Talend Data Integration) recent version.Talend Data MapperTalend cloud AWSDatabase ExperienceClient facing, Remote , Posted 2 days ago
438, Business Analyst ," ND Global Consulting Services, INC ","Role & Responsibilities:  • Conduct data analysis to identify key data elements required for the project, assess data quality, and identify data dependencies. • Develop conceptual, logical, and physical data models to ensure that data is effectively structured and managed throughout the project lifecycle. • Design data migration strategies that ensure data integrity, minimize data loss, and minimize system downtime. • Create data migration plans that outline the migration process, migration time", Remote , Posted 5 hours ago
439, Data Management consultant , Yash Technologies ,"Job Description: We are seeking a Data Management specialist. The Data Management specialist will be responsible for developing and implementing a Data Management strategy to ensure the quality, integrity, and security of an organization's data assets. This includes defining data policies and standards, establishing processes for data management, and implementing tools and systems to monitor and enforce compliance.  Key responsibilities: Developing and implementing a data management strategy tha"," Chicago, IL, USA ", Posted 13 days ago
440, Data Scientist , U.S. Tech Solutions Inc. ,"Title: Data Scientist Duration: 4 Months Contract  Location: Remote (EST)   Job Description Knowledge of data scienceAnalytical roleTaking data and answer different business use cases – target specific questions, time impact, metrics.Working on user casesCommunicate internally of findings and data visualizations.Internal communications with team – some communication with stakeholders  Responsibilities: Work within a team of Data Scientists and Data Engineers on the application of advanced analyt", Remote , Posted 8 days ago
441, Senior Data Analyst , Geopaq Logic ,"Job Title : Data Analyst  Location : Ridgefield Park, NJ  Duration : 1 + years Responsible for updating, testing, and deployment of our Varicent Compensation Tool.  Working with the administration team to gather requirements and turn them into executed plans within the system. We are seeking an analyst who has experience with Varicent Software configuration and has built plans, reporting, and workflows within Varicent. This position will report to the Associate Director in charge of the Varicent"," Ridgefield Park, NJ, USA ", Posted 7 days ago
442, Data Quality Analyst , First Interstate Bank ,"This position may be located at any of the offices within First Interstate Bank's fourteen state footprint, including Arizona, Colorado, Idaho, Iowa, Kansas, Minnesota, Missouri, Montana, Nebraska, North Dakota, Oregon, South Dakota, Washington and Wyoming.   What’s Important to You We know your career is just one aspect of a meaningful, complex, and demanding life. That’s why we designed our compensation and benefits package to provide employees and their families with as much choice as possibl"," Chandler, AZ, USA ", Posted 1 day ago
443, DLP Security , ISite Technologies Inc ,Role: DLP Security Location: Remote for now JD: Candidate will be providing technical policy implementations for its information risk & cyber security solutions Responsibilities. To lead and engagement delivery to assist in identifying and managing cyber and data security risks Transforming business DLP Data Loss Prevention requirements with effective rules with consideration of operational impacts Configuration of Microsoft DLP rules in MDLP instance Configuration on Varonis Data Discovery rule," Texas City, TX, USA ", Posted 1 day ago
444, Senior Data Modeler , Newt Global ,"Position: Senior Data Modeler Location: Dallas, TX - Hybrid  Duration: Long Term Contract  Contract Type: W2 / Own Corporation Job Description: 10+ years hand-on experience in Data Architecture, Data Science and/or Data Modeling expertiseExtensive experience in relational/hierarchical/OLAP/Big Data conceptsHands-on modeling and metadata management toolsExpertise in Data Management methodologies involving architecture, modeling, storage, securityGood understanding of data governance - defining st"," Dallas, TX, USA ", Posted 6 days ago
445, Data Analyst/ Data Analysis. ," Pyramid Consulting, Inc. ","Immediate need for a talented Data Analyst/ Data Analysis. This is a 7+ Months contract opportunity with long-term potential and is located in Phoenix, AZ (Onsite). Please review the job description below and contact me ASAP if you are interested.  Job ID: 23-16186  Pay Range: $30-$40/hour. Employee benefits include, but are not limited to, health insurance (medical, dental, vision), 401(k) plan, and paid sick leave (depending on work location).  Key Requirements and Technology Experience: Skill"," Phoenix, AZ, USA ", Posted 2 days ago
446," Senior Data Analyst with SAS, HYBRID "," 3Core Systems, Inc ","3Core Systems, Inc is an SAP and Success Factors Partner with employees located across the United States. Our organization is dedicated to customer and employee satisfaction. We provide High Quality, Cost-efficient, and Competitive Solutions and Resources. 3Core Systems is looking for a Senior Data Analyst with SAS for one of our clients in (Deerfield Beach, FL) Title: Senior Data Analyst with SAS Location: Deerfield Beach, FL (Hybrid - The first 3 weeks will be required to be in the Deerfield o"," Deerfield Beach, FL, USA ", Posted 9 days ago
447, Data Modeler , Zuplon ,"We are seeking a highly skilled Data Modeler and Profiling experience and very strong experience in SQL . They will also be responsible for designing and implementing data models that meet the needs of the organization. The ideal candidate will have a strong technical background, excellent problem-solving skills, and the ability to communicate effectively with both technical and non-technical stakeholders Title: Data Modeler Location: Atlanta, GA Local to Atlanta, GA or willing to relocate immed"," Atlanta, GA, USA ", Posted 3 days ago
448, TDM architect , IDC Technologies ,"Position Title : TDM – architectLocation: Cary, NC (day 1 onsite)Full Time Position  Responsibilities:Define Test Data Management strategy, working with the Test Architect, System Architect, System Engineer, and Release Train Engineer to ensure the availability of appropriate test data for all levels of testingPlan and estimate design, develop and execute automated processes to create, condition, sanitize, provision and refresh data.Implement TDMfor automatic data provisioning in Azure DevOps pi"," Cary, NC, USA ", Posted 8 days ago
449, Vice President Enterprise Data & Platform , Medical Mutual of Ohio ,"Founded in 1934, Medical Mutual is the oldest and one of the largest health insurance companies based in Ohio. We provide peace of mind to more than 1.6 million Ohioans through our high-quality health, life, disability, dental, vision and indemnity plans. We offer fully insured and self-funded group coverage, including stop loss, as well as Medicare Advantage, Medicare Supplement, and individual plans.  Medical Mutual’ s status as a mutual company means we are owned by our policyholders, not sto"," Brooklyn, OH, USA ", Posted 4 hours ago
450, Staff Data Engineer , Crisis Text Line ,"Why you should join our team:  Our work is transforming the way people in pain access support at their fingertipsOur work is innovative in the crisis response spaceOur dynamic, fun, and diverse cultureOur meaningful cause, led by empathy and innovationOur strong values at the center of all we doOur commitment to diversity, equity and inclusionOur commitment to engagement and belongingOur commitment to our employees and their holistic wellbeingOur  value of work/life balanceOur growth mindset and", Remote , Posted 1 day ago
451, Cloud Data Engineer ," Miracle Software Systems, Inc. ","Miracle Software Systems, is looking for Cloud Data Engineer@ CO (Hybrid) for a long term duration. Please find the job description below  Requirements: Bachelor’s degree in Information Technology, Engineering, Computer Science, or similar quantitative field. 10+ years of experience in the IT field with hands-on experience in system architecture and enterprise data. 5+ years of experience in architecting data and AI solutions on public cloud. 5+ years of strong hands-on expertise on Cloud with s"," Denver, CO, USA ", Posted 7 days ago
452, Data Modeler , New York Technology Partners ,"Job Title: Data Modeler Location: Austin, TX Position : Contract     Responsibilities: Design, develop, and maintain data models for various applications and systemsCollaborate with database administrators, software developers, and business analysts to understand data requirements and develop effective solutionsAnalyze existing data models and make recommendations for improvementsStrong Healthcare Industry experience and understanding of Healthcare Domains like Claims, Membership and ProviderEns"," Austin, TX, USA ", Posted 9 hours ago
453, Data Quality SME/ Data Steward ," Softworld, Inc. ","The Data Steward will be part of a fast paced, dynamic Data Governance team. Bringing their deep knowledge of enterprise data assets, business processes, and Data Governance disciplines. They will coordinate closely with data owners and technology partners to establish common data definitions, data management processes and data quality rules for the organization's data assets.  Mostly Remote Role  Target Pay Rate: $80.00 per hour on a W-2 basis  Essential Functions: Prepare for and participate i"," Sudbury, MA, USA ", Posted 11 hours ago
454, Privacy Data Analyst , Innova Solutions ,"Innova Solutions is immediately hiring for a Privacy Data Analyst   Position type: Fulltime- Contract Duration: 6 Months Location: Princeton NJ (Hybrid- 50% onsite)   As a Privacy Data Analyst, you will: The Privacy Analyst will work with the Data Privacy Office and it’s stakeholders in complying with the requirements of the EU GDPR and other applicable data protection laws that affect Client and its entities worldwide. Main Responsibilities: Leading Data Protection Impact Assessments (DPIA).Cre"," Princeton, NJ, USA ", Posted 24 days ago
455, Head of Data Stewardship & Governance , Techtriad Team - T3 ,"About the role:   In this role you’ll work closely with different data engineering groups across the business, using your influencing skills to ensure that the data provided from the group is used effectively from a reporting perspective, as well as being used to drive critical business decisions. You’ll also help to identify data product needs for the organization and establish in-take process and governance to enable timely analysis, avoid duplication of work, and standardize repeat needs.   A", Remote , Posted 27 days ago
456, EMPI/Medicaid - Project Manager , Esteem IT ,"Job: EMPI/Medicaid - Project Manager - 116106 Client: State of Mississippi  Location: Jackson, MS (Onsite and Remote) Preference will be given to candidates who can work 40 hours a week at the DOM office, located in Jackson MS, for the duration of the contract.  Alternatively, candidates who travel will be considered, however, they will be required to be in the office, in Jackson, MS, every other week, for the duration of the contract. Visa: Any Dept/Agency: Mississippi Division of Medicaid Shif"," Jackson, MS, USA ", Posted 1 day ago
457, Delphix Test Lead Sr. Consultant , Infinite Computer Solutions (ICS) ,"Experience in building solutions to cover test data mining / data virtualization across enterprise applications Leads the design and implementation of enterprise test data management, data virtualization, data mining to support lower environment end-end testing Minimum of 4 years of hands-on test data management engineering experience (actual design and development of TDM solutions for data privatization, sub-setting, data creation, provisioning, conditioning and profiling) Minimum of 3 to 4 yea", Remote , Posted 7 days ago
458, Data Analyst - Remote / Telecommute , Cynet Systems ,"We are looking for Data Analyst - Remote / Telecommute for our client in Phoenix, AZ Job Title: Data Analyst - Remote / Telecommute Job Location: Phoenix, AZ Job Type: Contract Job Description: Using automated tools to extract data from primary and secondary sources.Someone with EHR,EMR & HL7 experience with Healthcare.Removing corrupted data and fixing coding errors and related problems.Developing and maintaining databases, data systems – reorganizing data in a readable format.Performing analys"," Phoenix, AZ, USA ", Posted 2 days ago
459, Business Data Analyst ," Javen Technologies, Inc ","Job Title: Business Data Analyst Location: Fort Mill, SC, Hybrid Duration: 12+ Months (Extendable) Job Description Reference Data & Analytics is part of the Benchmarks & Indices Operations. The Reference Data & Analytics is a client focused, technology enabled team, producing High value & unique analytics & data derivations to drive insight and value to our internal and external stakeholders. Reference Data & Analytics is responsible for creating LSEG Intellectual Property by generating ICB Clas"," Fort Mill, SC, USA ", Posted 3 days ago
460, Data Scientist , Decca Consulting ,"Position:   Data Scientist    Location:  3000 N. Sam Houston Parkway E. Houston TX USA 77032   Pay Rate: 25.33   Employment Type: 6 months assignment with potential to become FTE   Schedule: Schedule: 8-5, 50 hrs, M-F Position   Qualifications: Top 3 skills: 1. Power BI Desktop experience, including dataset connection and transformation activities, and experience building visualizations and reports. 2. Power Apps experience 3. Microsoft Excel experience Additional skills: 1. Ability to work with"," Houston, TX, USA ", Posted 1 day ago
461, TestIntegrationLead , Resource Logistics ,"Role: Test Integration Lead Location: Portland, OR Contract to hire   JD: Senior Test Integration Lead is responsible for building enterprise test data management strategy focusing on enhanced data provisioning capabilities, data integration and devising efficient TDM processes. This role will develop Data Masking& Data Subsetting strategies using Genrocket & Delphix and other complementary mechanisms like automation tools, SQL scripts, jobs and programming languages. Candidates for this role sh"," Portland, OR, USA ", Posted 9 days ago
462, Sr. Project Manager - MDM ERP (100% REMOTE) , Amaze Systems Inc ,Manager notes This person must have exp managing an ERP data migrations and data conversion projects This is really a mix of a technical and functional PM; this person need to understand ETL and data related concepts in order to gather the proper requirements and information Manager mentioned someone who was a data architect and then moved into a Project/Program manager role would be ideal Even though this person isn't doing the hands on data cleansing/data modeling they need to understand how i," Remote or Park City, IL, USA ", Posted 1 day ago
463, Data lead with Salesforce Data Modeling , Chuwa America Corporation ,"Job Title : Data lead with Salesforce Data Modeling Client : Infosys/Apple Location : Austin, TX Duration : Contract   Job description At-least 8 years of software engineering experience At-least 5 years of Salesforce data related (integation / migration) experienceMust have worked on large scale SFDC integration / migration projectWork closely with data readiness, data quality, business and technical teams on the data readiness strategy and activities for each Release - SIT, UAT and Prod phases"," Austin, TX, USA ", Posted 3 days ago
464, MDM Architect , International System Technologies ,"Hi ,  Greetings from LTIMindtree.  Here is the Job Description for the Job Opening below.      Job Description: The MDM data architect will drive the design, implementation, and governance of the MDM solution (Reltio) which will be a key enabler for our global expansion and enhancing our customer experience.Lead data strategy for customer and reference data to establish as the firm’s golden source to sustain explosive growth and evolving business models.Drive the strategy and roadmap of the firm"," Redwood City, CA, USA ", Posted 15 days ago
465, Product Owner , Jackson Hewitt ,"Product Owner Start a career and Get More in Return®. Jackson Hewitt offices are working hard for the hardest working, and we are on a mission to completely change the way our customers engage with their taxes. At Jackson Hewitt, you’ll find work that works for you and adds up. We’ve got flexibility, career development opportunities, and a chance to work in your neighborhood. We’ve got your back, since we are one of the nation’s largest retailers (nearly 6,000 locations). We have a passion for o"," Sarasota, FL, USA ", Posted 21 days ago
466, Delphix Test Lead Sr. Consultant , Infinite Computer Solutions (ICS) ,"Delphix Test Lead Sr. Consultant Location: Minnetonka, Minnesota / REMOTE WORK    Required skills:  Experience in building solutions to cover test data mining / data virtualization across enterprise applicationsLeads the design and implementation of enterprise test data management, data virtualization, data mining to support lower environment end-end testingMinimum of 4 years of hands-on test data management engineering experience (actual design and development of TDM solutions for data privatiz", Remote , Posted 8 days ago
467," Job Opening for Data Quality_ New York City, NY (Hybrid) Fulltime ", Intone Networks Inc. ,"What You'll Do: Perform data mining, data cleansing, and data analysis on large data sets Develop and automate Python scripts for validating data Investigate and explain data anomalies Develop data visualizations and reports to drive key business decisions Skills You'll Need: BSc in Computer Science, Statistics, Applied Mathematics, or other analytical discipline required Hands-on experience working with data quality and/or data analytics using SQL and Python Ability to write and understand adva"," New York, NY, USA ", Posted 9 days ago
468, Data Scientist , IT Solutions ,"Data Scientist  Location : Austin, TX Local To TX needed DESCRIPTION OF SERVICES: (Required)  The City of Austin D/B/A Austin Energy requires the services of a ""Data Analyst Sr"", hereafter referred to as Worker, who meets the  general qualification general qualifications of a ""Data Scientist Level II"" and the specifications outlined in this document for Austin  Energy.  ABOUT AUSTIN ENERGY:  Austin Energy is the 8th largest community-owned electric utility in the country. We serve more than 530,", , Posted 14 days ago
469, Data Analyst , AaraTechnologies Inc ,"Job Description: We are seeking an experienced Data Analyst to join our team. The ideal candidate will have 2-4 years of experience in data analysis, as well as strong problem-solving skills and attention to detail. In this role, you will be responsible for working with large and complex datasets to identify patterns, trends, and insights, and provide actionable recommendations to stakeholders. Key Responsibilities: Collect and analyze large and complex datasets using SQL, Excel, and other tools"," Remote or Valley Stream, NY, USA ", Posted 51 days ago
470, Business Data Analyst , Starr Companies ,"Starr Insurance Companies is a global insurance and investment organization providing property and casualty insurance solutions to business and industry, and one of the fastest-growing insurance companies in the world. Our talented and experienced associates manage risk and ultimately support the profitable growth of organizations in a dynamic, competitive, and ever-changing marketplace. Join us and become part of our talented and passionate workforce.  Starr Companies is seeking an experienced "," New York, NY, USA ", Posted 17 days ago
471, Data Analyst ," Softworld, Inc. ","Data Analyst  6+ month contract  Hybrid - 3 days onsite per week at Dallas, TX or Miami, FL office.  Job Description: Serve as subject matter expert for critical data and analytics assets and help users find and access the information they need. Analyze, understand, and provide mappings for data requests to support the data products team. Facilitate standardization of business definitions by identifying key business terms for standardization, working with the appropriate stakeholders to converge"," West Miami, FL, USA ", Posted 15 days ago
472, Data Analyst , R2 Info ,"Requirements: Bachelor’s degree in Computer Science, Data Science, or related field. In lieu of degree, will consider combination of training, certifications, and years of experience.Minimum of five (5) years of expeience in data analysis / business intellegence.Minimum of five (5) years of practical and functional experience in data extraction, analysis, and/or reporting typically achieved through work as a: business, data, operations, compliance, or risk analyst; internal auditor; or role that", Remote , Posted 8 days ago
473, Data Analyst , Crescent Solutions Inc ,"This position is a hybrid role, about 2-3 days onsite per week in Los Angeles area Data Analyst  Responsibilities Analyze large data sets using a variety of database query and visualization toolsProvide technical expertise in extracting, integrating, and analyzing critical dataTackle short/long term quantitative/qualitative problems and questions with technical analysisPerform ongoing monitoring, automation and refinement of reports and data solutionsPerform analysis to identify and understand i"," Los Angeles, CA, USA ", Posted 6 days ago
474, Data Engineer , U.S. Tech Solutions Inc. ,"Job Title: Data Engineer Location: 100% Remote  Duration: 4 months contract    Client Notes:  What is the reason for this opening(s)?  New position, project-based work and need support. High level way to look at the TV and streaming landscape, determine opportunities for Our Organisation for scheduling and marketing to best position content. Deliver what views want based off analysis.   Can you tell me more about your team?   Projects – interns, HM & SVP, lead data scientist  Include Department/", Remote , Posted 8 days ago
475, Data Engineer Associate Python and SQL , Vector Talent Resources ,"VECTOR TALENT RESOURCES JOB OPENING ROLE: Data Engineer (Must have Python and SQL) JOB ID:  23-00169B CONTACT:  TYPE: Contractor W2 Start Date:  April 2023 HOURLY RATE:  30.00 – 50.00 plus benefits options, PTO and Holiday Pay (Pay is based on experience, skills, education, certifications etc.) LOCATION: Onsite in Rockville, MD – if performance is good after 90 days can work some days remote. PERIOD OF PERFORMANCE: Up to a year; with extension options if performance is well PAY: W2 with benefits"," Rockville, MD, USA ", Posted 1 day ago
476, Lead Data Scientist (Part time 70%) Remote ," Esolvit, Inc. ","Job Title: Lead Data Scientist Location: Washington, DC (Remote) Job Type: Part-time/70% Duration: Long Term (Temp To Perm (Temporary resources to be converted to permanent AFS W2 after 6 months of service)   Clearance Required: Public Trust (Full Clearance required to start) Education: Bachelor’s Degree (5+ years’ experience) Visa: USC.     Technical Skills: 7-10 years of experience in Microsoft Azure Databricks  7-10 years of experience in Machine Learning 3-5 years of experience in Jenkins (S", Remote , Posted 1 day ago
477, Data Quality Developer , IDC Technologies ,"We are in Critical need of Data quality Developer for Fulltime Hire in FT Worth TX Role : Data Quality DeveloperLocation : FT Worth TXDuration : Fulltime HireJob Description : Detailed understanding of any DQ tool Components.  • Knowledge of any Data Quality standards, guidelines and best practices. • 3+ years’ experience in defining and deploying data quality programs and tools on enterprise data quality projects. • Experience in data profiling & data quality rules development using any Data Qu"," Fort Worth, TX, USA ", Posted 2 days ago
478, Data Entry , Collabera LLC ,"Description:  Assist with administrative tasks to free up the Engagement Managers to focus on Business Impact Analysis (BIA) Quality Assurance review and challenge. This includes, exporting approximately 320 BIA reports for QA/review and challenge to be completed by the EMs, opening task tracking records for BIA QA results, validating Archer enhancements (UAT Testing), and other administrative duties as necessary to support the successful completion of the BC lifecycle. These resources will also"," Phoenix, AZ, USA ", Posted 23 hours ago
479, Data Governance Analyst , GCOM Software LLC ,"GCOM develops technology that helps state and local governments improve outcomes for the people they serve. For example, our technology: Ensures that mothers can buy healthy food for their children through the WIC programHelps first responders decrease opioid overdoses in their neighborhoodsTracks trends in human trafficking so local law enforcement can identify traffickers and better support victimsGives teachers the insights they need to spot students who need extra supportHelps state tax agen"," Reston, VA, USA ", Posted 28 days ago
480, Data Quality Analyst , Collabera LLC ,"Required Skills:  • 6-10 years’ experience with implementing data quality programs in a large global bank or Big Four consulting firm.  • Solid understanding of the Capital Markets, Commercial Banking, Security & Issuer Services, Research, Reference, and Master Data.  • Must have experience with Data Quality and managing and resolving large amount of data quality issues for organizations such as Capital Markets, Commercial Banking, Security & Issuer Services, Research, Reference, and Master Data"," Irving, TX, USA ", Posted 20 days ago
481, Taro Pharmaceutical | Data Analyst/Data Engineer | Hawthorne | Full Time | On-site | TAP_DATA323_SN , V Group Inc ,"Client: Taro Pharmaceutical  Job Title: Data Analyst/Data Engineer  Duration: Full Time  Start Date: ASAP  Location: Hawthorne, NY (Hybrid)  Position Type: Full Time  Interview Type: In-person CIEPAL ID: TAP_DATA323_SN  Req ID : 270323 Description:  The eCommerce Traffic Data Analyst/Data Engineer is responsible for providing insights and analysis to support operational goals related to eCommerce traffic. The ideal candidate will have a statistics background and be proficient in using BI tools t"," Hawthorne, NY, USA ", Posted 15 days ago
