title,company,skills,city,state,type,salary,salary_type,salary_min,salary_max,salary_median,posted_date,origin
Data Scientist,PUTNAM RECRUITING GROUP,"['AI', 'Python', 'Engineering', 'Pandas']",,,Remote,"$140,000 - $180,000",yearly,"140,000.00","180,000.00","$160,000.00 ",,Indeed.com
Data Scientist,The Trade Desk,"['Engineering', 'SQL', 'Oracle', 'Teradata', 'Python', 'statistics']",San Jose,CA,,"$183,310 - $220,800",yearly,"183,310.00","220,800.00","$202,055.00 ",,Indeed.com
Data Scientist,Peraton,"['Python', 'Engineering', 'Azure', 'Pandas', 'Tableau', 'Microsoft', 'Jira', 'IT']",,United States,Remote,"$66,000 - $106,000",yearly,"66,000.00","106,000.00","$86,000.00 ",,Indeed.com
Data Scientist,Safeway,"['AI', 'Engineering', 'NLP', 'SQL', 'Python', 'Snowflake', 'Spark', 'Hadoop', 'Azure', 'integrity']",Pleasanton,CA,,"$130,400 - $190,160",yearly,"130,400.00","190,160.00","$160,280.00 ",,Indeed.com
Data Scientist,US Library of Congress,['Security'],Washington,DC,,"$132,368 - $172,075",yearly,"132,368.00","172,075.00","$152,221.50 ",,Indeed.com
Data Scientist,"innoVet Health, LLC","['IT', 'SQL', 'ETL', 'Python', 'Scala', 'SSIS', 'statistics']",,,Remote,"140,000.00",yearly,"140,000.00",,"$140,000.00 ",,Indeed.com
Data Scientist,Apollo Medical Holdings,"['Python', 'SQL', 'problem-solving', 'Excel', 'SAS']",,,Remote,"$80,000 - $125,000",yearly,"80,000.00","125,000.00","$102,500.00 ",,Indeed.com
Data Scientist,Meta,"['Engineering', 'Research', 'ML', 'Spark', 'Hadoop', 'SQL', 'Python']",,,Remote,"$197,000 - $269,000",yearly,"197,000.00","269,000.00","$233,000.00 ",,Indeed.com
Data Scientist,The College Board,"['ML', 'AI', 'NLP', 'Python', 'SQL', 'NoSQL', 'CI/CD', 'AWS']",,,Remote,"$110,000 - $115,000",yearly,"110,000.00","115,000.00","$112,500.00 ",,Indeed.com
Data Scientist,Beam,"['AWS', 'GCP', 'SQL', 'Python', 'statistics']",,,Remote,"$140,000 - $170,000",yearly,"140,000.00","170,000.00","$155,000.00 ",,Indeed.com
Data Scientist,Radian,"['AI', 'Analysis', 'Python', 'SAS', 'AWS', 'Spark', 'Excel']",New York,NY,,"$95,000 - $135,700",yearly,"95,000.00","135,700.00","$115,350.00 ",,Indeed.com
Data Scientist,NYC Careers,"['integrity', 'SQL', 'Oracle', 'NoSQL', 'MongoDB', 'Python']",New York,NY,,"$75,000 - $160,000",yearly,"75,000.00","160,000.00","$117,500.00 ",,Indeed.com
Data Scientist,Deloitte,"['AI', 'NLP', 'Python', 'Tensorflow', 'Pandas', 'Docker', 'AWS', 'Azure', 'GCP', 'troubleshooting']",Rosslyn,VA,,"$113,000 - $189,000",yearly,"113,000.00","189,000.00","$151,000.00 ",,Indeed.com
Data Scientist,BioMarin,"['Engineering', 'statistics', 'Python', 'SQL', 'Excel', 'Tableau']",,United States,,"$160,000 - $240,000",yearly,"160,000.00","240,000.00","$200,000.00 ",,Indeed.com
Data Scientist,EXECUTIVE PERSONNEL SERVICES INC,['Engineering'],,United States,Remote,55,hourly,55,,$55.00 ,,Indeed.com
Data Scientist,T-Mobile,"['ML', 'Python', 'Pandas', 'SQL']",Bellevue,WA,,"$135,720 - $179,100",yearly,"135,720.00","179,100.00","$157,410.00 ",,Indeed.com
Data Scientist,Vanguard,"['AI', 'researching', 'ML', 'Research', 'Engineering', 'Spark', 'SQL', 'NoSQL', 'MongoDB', 'Scala', 'Java', 'SAS']",,,Remote,"$127,000 - $243,000",yearly,"127,000.00","243,000.00","$185,000.00 ",,Indeed.com
Data Scientist,State of Arizona,"['statistics', 'Python', 'SQL']",Phoenix,AZ,,"$85,000 - $100,000",yearly,"85,000.00","100,000.00","$92,500.00 ",,Indeed.com
Data Scientist,Nova Techset,"['JavaScript', 'Tableau', 'NLP', 'Engineering', 'Regression', 'Analysis', 'Python', 'SQL', 'statistics']",,,Remote,"$70,000 - $130,000",yearly,"70,000.00","130,000.00","$100,000.00 ",,Indeed.com
Data Scientist,Lumen,"['statistics', 'Research', 'Python', 'Scala', 'Java', 'Perl']",,,Remote,"$85,230 - $189,360",yearly,"85,230.00","189,360.00","$137,295.00 ",,Indeed.com
Data Scientist,Wheels Up,"['statistics', 'Engineering', 'Tensorflow', 'SQL', 'Python', 'researching', 'Azure']",,United States,,"$100,000 - $250,000",yearly,"100,000.00","250,000.00","$175,000.00 ",,Indeed.com
Data Scientist,"UpHealth, Inc.","['statistics', 'IT', 'Azure', 'AWS', 'GCP']",,,Remote,"$175,000 - $250,000",yearly,"175,000.00","250,000.00","$212,500.00 ",,Indeed.com
Data Scientist,ECS Federal,"['NLP', 'ML', 'AI', 'Tensorflow', 'Azure', 'problem-solving', 'troubleshooting', 'Engineering', 'Research', 'SQL', 'Python', 'Tableau', 'Scala', 'statistics', 'SAS']",,,Remote,"$140,000 - $160,000",yearly,"140,000.00","160,000.00","$150,000.00 ",,Indeed.com
Data Scientist,Wish,"['Engineering', 'integrity', 'MongoDB', 'SQL', 'Python', 'problem-solving', 'Tableau', 'Airflow']",San Francisco,CA,,"$141,000 - $169,000",yearly,"141,000.00","169,000.00","$155,000.00 ",,Indeed.com
Data Scientist,Revelio Labs,"['NLP', 'Python', 'SQL']",,,Remote,"$120,000 - $180,000",yearly,"120,000.00","180,000.00","$150,000.00 ",,Indeed.com
Data Scientist,Lawrence Livermore National Laboratory,"['Java', 'Python', 'Matlab', 'problem-solving', 'Security']",Livermore,CA,,"$123,960 - $166,992",yearly,"123,960.00","166,992.00","$145,476.00 ",,Indeed.com
Data Scientist,Getty Images,"['Python', 'SQL', 'integrity']",,,Remote,"$122,400 - $204,000",yearly,"122,400.00","204,000.00","$163,200.00 ",,Indeed.com
Data Scientist,Maddisoft,"['Python', 'statistics', 'SQL']",Houston,TX,,"$95,000 - $110,000",yearly,"95,000.00","110,000.00","$102,500.00 ",,Indeed.com
Data Scientist,Northrop Grumman Federal Credit Union (NGFCU),"['AI', 'problem-solving', 'ML', 'Engineering', 'Research', 'Python', 'SQL', 'AWS', 'statistics', 'Tableau']",,,Remote,"$99,187 - $148,780",yearly,"99,187.00","148,780.00","$123,983.50 ",,Indeed.com
Data Scientist,New Classrooms Innovation Partners Inc,"['integrity', 'statistics', 'AI', 'Python', 'Tensorflow']",,,Remote,"$80,000 - $110,000",yearly,"80,000.00","110,000.00","$95,000.00 ",,Indeed.com
Data Scientist,BlocPower,"['Python', 'Spark', 'ML', 'AWS', 'Sagemaker', 'Glue', 'Docker', 'Kubernetes']",,,Remote,"$120,000 - $130,000",yearly,"120,000.00","130,000.00","$125,000.00 ",,Indeed.com
Data Scientist,Eikon Therapeutics,[],Hayward,CA,,"$117,000 - $134,000",yearly,"117,000.00","134,000.00","$125,500.00 ",,Indeed.com
Data Scientist,Peloton,"['Research', 'problem-solving', 'SQL', 'Python', 'statistics']",New York,NY,,"$136,300 - $177,300",yearly,"136,300.00","177,300.00","$156,800.00 ",,Indeed.com
Data Scientist,Constellation,"['IT', 'Python', 'Scala', 'Spark', 'Hadoop', 'Access', 'Research', 'statistics', 'SQL']",,,Remote,"$108,800 - $112,000",yearly,"108,800.00","112,000.00","$110,400.00 ",,Indeed.com
Data Scientist,Salem Infotech,[],,,Remote,"$149,272 - $158,838",yearly,"149,272.00","158,838.00","$154,055.00 ",,Indeed.com
Data Scientist,Intone Networks,"['Tableau', 'Python', 'SAS', 'Engineering', 'troubleshooting', 'Oracle', 'SQL', 'JavaScript', 'Research']",,,Remote,$60 - $80,hourly,60,80,$70.00 ,,Indeed.com
Data Scientist,Expatiate Communications,"['AI', 'IT', 'Python', 'Java', 'Matlab', 'NLP', 'SQL']",Pasadena,CA,,"$100,000 - $150,000",yearly,"100,000.00","150,000.00","$125,000.00 ",,Indeed.com
Data Scientist,"Natural Resources Defense Council, Inc.","['statistics', 'Python', 'SQL']",Washington,DC,,"$113,000 - $121,000",yearly,"113,000.00","121,000.00","$117,000.00 ",,Indeed.com
Data Scientist,UT Southwestern Medical Center,"['Research', 'Python', 'Perl']",,,Remote,"$67,000 - $120,000",yearly,"67,000.00","120,000.00","$93,500.00 ",,Indeed.com
Data Scientist,"Jack Henry and Associates, Inc.","['AI', 'ML', 'AWS', 'Python', 'Pandas', 'Sagemaker']",,,Remote,"$125,000 - $130,000",yearly,"125,000.00","130,000.00","$127,500.00 ",,Indeed.com
Data Scientist,Novartis,"['Research', 'Python', 'integrity']",Cambridge,MA,,"$144,000 - $216,000",yearly,"144,000.00","216,000.00","$180,000.00 ",,Indeed.com
Data Scientist,Norwin LLC,"['AI', 'ML', 'NLP', 'Python', 'SQL']",Phoenix,AZ,,$60 - $85,hourly,60,85,$72.50 ,,Indeed.com
Data Scientist,National Insurance Crime Bureau,"['Python', 'SQL', 'AWS', 'statistics', 'ETL', 'Sagemaker', 'Glue', 'Docker']",,United States,Remote,"$119,450 - $165,000",yearly,"119,450.00","165,000.00","$142,225.00 ",,Indeed.com
Data Scientist,WESTAT,"['Python', 'Java', 'SQL', 'ML', 'NLP', 'AI', 'Analysis', 'statistics']",,United States,Remote,"$88,600 - $110,000",yearly,"88,600.00","110,000.00","$99,300.00 ",,Indeed.com
Data Scientist,Leadstack Inc,"['statistics', 'SQL']",West Sacramento,CA,,54,hourly,54,,$54.00 ,,Indeed.com
Data Scientist,"Mission Support and Test Services, LLC","['Security', 'Engineering', 'statistics', 'Research']",North Las Vegas,NV,,"$63,045 - $116,064",yearly,"63,045.00","116,064.00","$89,554.50 ",,Indeed.com
Data Scientist,SURVICE Engineering Company,"['Engineering', 'problem-solving', 'Python', 'Research']",Dayton,OH,,"$75,000 - $110,000",yearly,"75,000.00","110,000.00","$92,500.00 ",,Indeed.com
Data Scientist,Strivernet RPO Services Ltd,"['Oracle', 'IT', 'NLP', 'Engineering', 'Microsoft', 'Excel', 'ETL', 'SSIS']",,,Remote,$90 - $95,hourly,90,95,$92.50 ,,Indeed.com
Data Scientist,CoreLogic,"['NLP', 'Python', 'BQ', 'ML', 'Java', 'Pytorch', 'GCP', 'AWS', 'Azure']",,United States,,"$120,000 - $150,000",yearly,"120,000.00","150,000.00","$135,000.00 ",,Indeed.com
Data Scientist,IBM,"['Microsoft', 'AI', 'Cloud']",Washington,DC,,"$63,000 - $117,000",yearly,"63,000.00","117,000.00","$90,000.00 ",,Indeed.com
Data Scientist,Capital Management Fund,"['IT', 'Research', 'Python', 'Pandas', 'Spark', 'AWS']",New York,NY,,$97 - $115,hourly,97,115,106,,Indeed.com
Data Scientist,Memorial Sloan Kettering Cancer Center,"['problem-solving', 'Python', 'SQL', 'NoSQL']",New York,NY,,"$116,800 - $192,800",yearly,"116,800.00","192,800.00","154,800.00",,Indeed.com
Data Scientist,"Nuvative, Inc.",,Wichita,KS,Onsite,$86800 - $11000,yearly,86800,11000,48900,,simplyhired.com
Data Scientist,"Nuvative, Inc.",,Wichita,KS,Onsite,$68300 - $86500,yearly,68300,86500,77400,,simplyhired.com
Data Scientist,Tellus Solutions,"R, Python, Linux, Biobank, NHS data, EHR-phenotyping",,,Remote,,yearly,,,,,simplyhired.com
Data Scientist,HCRM Consulting Corp,,,,Remote,$50.70 - $63.46 an hour,hourly,50.7,63.46,57.08,,simplyhired.com
Data Scientist,Ivy Rehab Physical Therapy,,,,Remote,$113000 - $143000,yearly,113000,143000,128000,,simplyhired.com
Data Scientist,QuantAQ,,,,Remote,$109000 - $147000,yearly,109000,147000,128000,,simplyhired.com
Data Scientist,Axle Informatics,,Rockville,MD,Onsite,$51500 - $65200,yearly,51500,65200,58350,,simplyhired.com
Data Scientist,Eppo,,,,Remote,$150000 - $174000,yearly,150000,174000,162000,,simplyhired.com
Data Scientist,ServiceMaster,,,,Remote,$89400 - $11300,yearly,89400,11300,50350,,simplyhired.com
Data Scientist,Zen Strategics LLC,,,,Remote,$104000 - $131000,yearly,104000,131000,117500,,simplyhired.com
Data Scientist,FutureFit AI,,New York,NY,Onsite,$141000 - $178000,yearly,141000,178000,159500,,simplyhired.com
Data Scientist,Reithorp Solutions LLC,,Washington,DC,Onsite,$118000 - $150000,yearly,118000,150000,134000,,simplyhired.com
Data Scientist,Reyes Coca-Cola Bottling,"ML, AI",Niles,IL,Onsite,,yearly,,,,,simplyhired.com
Data Scientist,"Modular Mining Systems, Inc",,Tucson,AZ,Onsite,$85900 - $10900,yearly,85900,10900,48400,,simplyhired.com
Data Scientist,Navy Federal Credit Union,,Pensacola,FL,Onsite,,yearly,,,,,simplyhired.com
Data Scientist,Navy Federal Credit Union,,Pensacola,FL,Onsite,,yearly,,,,,simplyhired.com
Data Scientist,Wish,,San Francisco,CA,Onsite,$141000 - $169000,yearly,141000,169000,155000,,simplyhired.com
Data Scientist,Maddisoft,,Houston,TX,Onsite,$95000 - $110000,yearly,95000,110000,102500,,simplyhired.com
Data Scientist,Beam,,,,Remote,$140000 - $170000,yearly,140000,170000,155000,,simplyhired.com
Data Scientist,Pragmatics,,Columbia,MD,Onsite,$110000 - $150000,yearly,110000,150000,130000,,simplyhired.com
Data Scientist,MAPFRE,,Boston,MA,Onsite,$101000 - $127000,yearly,101000,127000,114000,,simplyhired.com
Data Scientist,Vetegrity,,Fort Meade,MD,Onsite,$124000 - $157000,yearly,124000,157000,140500,,simplyhired.com
Data Scientist,Boston Consulting Group,,Atlanta,GA,Onsite,$102000 - $129000,yearly,102000,129000,115500,,simplyhired.com
Data Scientist,Creative Financial Staffing,,Fairfax,VA,Onsite,,yearly,,,,,simplyhired.com
Data Scientist,The Intersect Group,,Wooster,OH,Onsite,$100000 - $140000,yearly,100000,140000,120000,,simplyhired.com
Data Scientist,Net2Aspire,,,,Remote,$65000 - $80000,yearly,65000,80000,72500,,simplyhired.com
Data Scientist,Meduit,,Waco,TX,Remote,$87300 - $11100,yearly,87300,11100,49200,,simplyhired.com
Data Scientist,Frederick National Laboratory,,Rockville,MD,Onsite,$94900 - $12000,yearly,94900,12000,53450,,simplyhired.com
Data Scientist,Reyes Holdings - Easy Apply,"ML, AI",Des Plaines,IL,Hybrid,$120000 - $160000,yearly,120000,160000,140000,,simplyhired.com
Data Scientist,NYC Health + Hospitals,,New York,NY,Onsite,$61000 - $85000,yearly,61000,85000,73000,,simplyhired.com
Data Scientist,ConnectiveRx,,,,Remote,$98900 - $12500,yearly,98900,12500,55700,,simplyhired.com
Data Scientist,Leaz EduTech OPC PVT LTD,,,,Remote,$77732 - $192440,yearly,77732,192440,135086,,simplyhired.com
Data Scientist,Kaizen Analytix,,,,Remote,$50 - $60 an hour,hourly,50,60,55,,simplyhired.com
Data Scientist,Enhance IT,,New York,NY,Onsite,,yearly,,,,,simplyhired.com
Data Scientist,Hertz,,Estero,FL,Onsite,,yearly,,,,,simplyhired.com
Data Scientist,"Ursus, Inc.",,Sunnyvale,CA,Onsite,$70.00 - $80.03 an hour,hourly,70,80.03,75.02,,simplyhired.com
Data Scientist,Driscoll Health,,Corpus Christi,TX,Onsite,$72700 - $92000,yearly,72700,92000,82350,,simplyhired.com
Data Scientist,"WhirlWind Technologies, LLC",,,,Remote,$86000 - $110000,yearly,86000,110000,98000,,simplyhired.com
Data Scientist,MoneyGram,,Dallas,TX,Onsite,$110000 - $134750,yearly,110000,134750,122375,,simplyhired.com
Data Scientist,Ahlstrom,"Microsoft, Azure",Kaukauna,WI,Hybrid,,yearly,,,,,simplyhired.com
Data Scientist,The Josef Group Inc.,,Annapolis Junction,MD,Onsite,$150000 - $240000,yearly,150000,240000,195000,,simplyhired.com
Data Scientist,Newfish Inc,,New York,NY,Onsite,$111000 - $141000,yearly,111000,141000,126000,,simplyhired.com
Data Scientist,Nanit,,New York,NY,Onsite,$115000 - $120000,yearly,115000,120000,117500,,simplyhired.com
Data Scientist,Berry Appleman & Leiden LLP,,,,Remote,$97800 - $12400,yearly,97800,12400,55100,,simplyhired.com
Data Scientist,Hertz,,Estero,FL,Onsite,,yearly,,,,,simplyhired.com
Data Scientist,OpTech LLC,,Columbus,OH,Onsite,$55 - $60 an hour,hourly,55,60,57.5,,simplyhired.com
Data Scientist,Jobot,,Herndon,VA,Onsite,$140000 - $170000,yearly,140000,170000,155000,,simplyhired.com
Data Scientist,Blue Apron,,New York,NY,Onsite,$99400 - $12600,yearly,99400,12600,56000,,simplyhired.com
Data Scientist,Augray,,Brookfield,WI,Onsite,$55000 - $60000,yearly,55000,60000,57500,,simplyhired.com
Data Scientist,Walgreens,,Deerfield,IL,Onsite,,yearly,,,,,simplyhired.com
Data Scientist,KnowBe4,"['Research', 'Engineering', 'statistics', 'Python', 'SQL', 'NoSQL', 'Snowflake', 'MongoDB', 'Tableau']",Clearwater,FL,Remote,"$150,000 - $170,000",yearly,"150,000.00","170,000.00","$160,000.00 ",,Indeed.com
Data Scientist,Signifyd,"['ML', 'Engineering', 'Python', 'SQL']",San Francisco,CA,Remote,"$136,000 - $212,750",yearly,"136,000.00","212,750.00","$174,375.00 ",,Indeed.com
Data Scientist,The Judge Group,,Trenton,NJ,Onsite,,yearly,,,,,simplyhired.com
Data Scientist,Sinclair Broadcast Group,"['Engineering', 'Python']",Hunt Valley,MD,,"175,000.00",yearly,"175,000.00",,"$175,000.00 ",,Indeed.com
Data Scientist,Wheels Up,"['Engineering', 'Python', 'Java', 'problem-solving', 'SQL', 'Azure']",,United States,,"$100,000 - $250,000",yearly,"100,000.00","250,000.00","175,000.00",,Indeed.com
Data Scientist,Atlantic Energy Partners,,Houston,TX,Onsite,From $25 an hour,hourly,25,,,,simplyhired.com
Data Scientist,North Carolina State University,[],Raleigh,NC,,"70,000.00",yearly,"70,000.00",,"$70,000.00 ",,Indeed.com
Data Scientist,Deloitte,,Rosslyn,VA,Onsite,$117000 - $149000,yearly,117000,149000,133000,,simplyhired.com
Data Scientist,pulseData,"['Python', 'SQL']",,United States,Remote,"$85,000 - $110,000",yearly,"85,000.00","110,000.00","$97,500.00 ",,Indeed.com
Data Scientist,Plaxonic Technologies,"['Azure', 'SharePoint', 'Python']",Austin,TX,,$50 - $60,hourly,50,60,55,,Indeed.com
Data Scientist,CooperSurgical,"['SQL', 'Tableau', 'Oracle', 'Microsoft', 'Excel', 'Engineering', 'Python']",,CA,,"$115,625 - $192,709",yearly,"115,625.00","192,709.00","$154,167.00 ",,Indeed.com
Data Engineer,Beacon Hill Technologies,Data Engineer,,,Onsite,,,,,,4/12/2023,dice.com
Data Engineer,Experis,Data Engineer,Englewood,CO,Onsite,$60 - $77 per hour,hourly,60000,77000,68500,4/12/2023,dice.com
Data Engineer,Randstad Technologies,Data Engineer,Addison,TX,Onsite,USD58 - USD68,hourly,58000,68000,63000,4/14/2023,dice.com
Data Engineer,Randstad Technologies,Data Engineer,Atlanta,GA,Onsite,USD40 - USD50,hourly,40000,50000,45000,4/10/2023,dice.com
Data Engineer,Precision Resource Group Limited,Data Engineer,,,Onsite,$160000 - $180000 per annum,yearly,160000,180000,170000,4/9/2023,dice.com
Data Engineer,Infinite Computer Solutions (ICS),Data Engineer,Ashburn,VA,Onsite,$60 - $70,yearly,60000,70000,65000,4/12/2023,dice.com
Data Engineer,Mastech Digital,Data Engineer,Smithfield,RI,Onsite,$65.00 - $75.00 per hour,hourly,65000,75000,70000,4/7/2023,dice.com
Data Engineer,Randstad Technologies,Data Engineer,Smithfield,RI,Onsite,USD79 - USD80,hourly,79000,80000,79500,4/9/2023,dice.com
Data Engineer,Prontoux INC,Data Engineer,,,Onsite,Depends on Experience,,,,,4/3/2023,dice.com
Data Engineer,Xplora Search Group,Data Engineer,,,Onsite,"$100,000 - $125,000",yearly,100000,125000,112500,4/3/2023,dice.com
Data Engineer,Randstad Technologies,Data Engineer,Charlotte,NC,Onsite,USD60 - USD70,hourly,60000,70000,65000,4/5/2023,dice.com
Data Engineer,Randstad Technologies,Data Engineer II,Jacksonville,FL,Onsite,"USD90,000 - USD110,000",yearly,90000,110000,100000,4/8/2023,dice.com
Data Engineer,Randstad Technologies,Data Engineer,Waukesha,WI,Onsite,USD50 - USD60,hourly,50000,60000,55000,3/28/2023,dice.com
Data Engineer,Randstad Technologies,Data Engineer/Scientist,Chicago,IL,Onsite,USD68 - USD69,hourly,68000,69000,68500,4/10/2023,dice.com
Data Engineer,Beacon Hill Staffing Group,Sr. Data Engineer,Milwaukee,WI,Onsite,,,,,,4/14/2023,dice.com
Data Engineer,Randstad Technologies,Data Engineer IV,Charlotte,NC,Onsite,USD69 - USD79,hourly,69000,79000,74000,4/5/2023,dice.com
Data Engineer,Vaco Technology,Data Engineer (SQL),Charlotte,NC,Onsite,$130000 - $140000 per annum,yearly,130000,140000,135000,4/12/2023,dice.com
Data Engineer,Randstad Technologies,Senior Data Engineer,Kansas City,MO,Onsite,USD80 - USD85,hourly,80000,85000,82500,4/12/2023,dice.com
Data Engineer,Henderson Scott Limited,Data Engineer,Austin,TX,Onsite,$150000.00 - $170000.00 per annum,yearly,150000,170000,160000,3/24/2023,dice.com
Data Engineer,Mastech Digital,Senior Data Engineer,Stamford,CT,Onsite,Market,,,,,4/7/2023,dice.com
Data Engineer,Codeforce 360,AWS Data Engineer,Malvern,PA,Onsite,,,,,,4/6/2023,dice.com
Data Engineer,Randstad Technologies,Data Engineer/Developer,Charlotte,NC,Onsite,USD60 - USD70,hourly,60000,70000,65000,4/5/2023,dice.com
Data Engineer,M9 Consulting,"Data Engineer, GCP, ETL, Jenkins",Atlanta,GA,Onsite,"$100,000 - $140,000",yearly,100000,140000,120000,4/14/2023,dice.com
Data Engineer,SmartIMS Inc.,"Data Engineer, Cloud Data Engineer, AWS, Rds, SQL, Python, Kafka, Spark",Pennington,NJ,Onsite,Depends on Experience,,,,,4/12/2023,dice.com
Data Engineer,DataFactZ,"Data Engineer, Teradata, AWS Redshift",Jersey City,NJ,Onsite,Depends on Experience,,,,,4/5/2023,dice.com
Data Engineer,"E-Solutions, Inc.","Azure, Informatica, Data Engineer",Mount Laurel,NJ,Onsite,,,,,,4/12/2023,dice.com
Data Engineer,iTechStack,"Azure Data Factory, Python, Databricks, SQL, Synapse Analytics, Parque and Delta Tables, Azure SDK, Azure Data Engineer, Azure Engineer, Data Engineer",Warren,NJ,Onsite,$0 - $0,,,,,4/12/2023,dice.com
Data Engineer,"Niha Technologies, Inc.",Data Engineer,Louisville,KY,Onsite,"$80,000 - $100,000",yearly,80000,100000,90000,3/16/2023,dice.com
Data Engineer,Factspan Inc,"Data Engineer, Scala, Python, AWS, Spark",,,Onsite,Depends on Experience,,,,,4/11/2023,dice.com
Data Engineer,"ADG Tech Consulting, LLC.","Python, Databricks, Data Engineer, ETL, Data Analysis",Washington,DC,Onsite,$70+,hourly,70,,70,4/13/2023,dice.com
Data Engineer,"SmallArc, Inc","Snowflake, Fivetran, DBT, Tableau, Data Engineer, Data Architect",Seattle,WA,Onsite,Depends on Experience,,,,,4/5/2023,dice.com
Data Engineer,Randstad Technologies,Sr Cloud Data Engineer,,,Onsite,USD80 - USD90,hourly,80000,90000,85000,4/10/2023,dice.com
Data Engineer,AK IT Services Inc,"Snowflake, Data Engineer, ETL, Transformations, Rows",Maryland City,MD,Onsite,Depends on Experience,,,,,4/4/2023,dice.com
Data Engineer,Experis,Mid-Level Data Engineer,Glen Allen,VA,Onsite,,,,,,3/22/2023,dice.com
Data Engineer,Trinity Globaltech,"Data Engineer, Azure, Flink",Dallas,TX,Onsite,$60+,hourly,60,,60,3/29/2023,dice.com
Data Engineer,AdientOne LLC,"AWS, Data Engineer, Data Warehousing, Infrastructure, ETL, Data Integration, Data Infrastructure",,,Onsite,$70 - $75,yearly,70000,75000,72500,4/11/2023,dice.com
Data Engineer,Judicial Council of California,Data Engineer,San Francisco,CA,Onsite,"$87,204 - $130,812",yearly,87204,130812,109008,3/20/2023,dice.com
Data Engineer,"Vision Integration Technologies, Inc.","Data Engineer, Architect, AWS, Databricks",Troy,MI,Onsite,Depends on Experience,,,,,3/27/2023,dice.com
Data Engineer,Vaco Technology,Data Engineer,Columbus,OH,Hybrid,,,,,,4/15/2023,dice.com
Data Engineer,Technovert,"Data Engineering, Data Engineer, SQL, Datastage, ETL, Python, Data Management, Data Manipulation, Data Warehouse, Time Management, Problem - Solving Skills",,,Onsite,Depends on Experience,,,,,4/12/2023,dice.com
Data Engineer,Randstad Technologies,Informatica IICS Data Engineer,Chicago,IL,Hybrid,"USD110,000 - USD120,000",yearly,110000,120000,115000,4/8/2023,dice.com
Data Engineer,Experis,Data Engineer - Spark/Azure,Charlotte,NC,Onsite,,,,,,4/12/2023,dice.com
Data Engineer,Neal Analytics LLC,"Data Engineer, Python, SQL, Snowflakes, Dataiku, AWS",,,Onsite,"$130,000 - $135,000",yearly,130000,135000,132500,4/6/2023,dice.com
Data Engineer,"Activesoft, Inc.","Azure, Data Engineer, Power BI, ETL, Data Integration, Data Migration",Jersey City,NJ,Onsite,Depends on Experience,,,,,4/5/2023,dice.com
Data Engineer,Kaizen Technologies,"Snowflake, Snow Flake, Python, SQL, Data Engineer",Charlotte,NC,Onsite,Depends on Experience,,,,,4/13/2023,dice.com
Data Engineer,Randstad Technologies,"Data Engineer (AWS, Python, SQL)",,,Onsite,USD69 - USD70,hourly,69000,70000,69500,4/5/2023,dice.com
Data Engineer,Delviom LLC,"Data Engineer, SQL Administration, Power BI, Tableau, SAS",Fort Worth,TX,Onsite,Depends on Experience,,,,,4/11/2023,dice.com
Data Engineer,Inspire Recruitment Inc.,"Amazon Web Services, Business Intelligence, Data Modeling, Data Warehousing, ETL, Modeling / Data, t-SQL, Data Integration, Data Engineer",,,Onsite,"$100,000 - $130,000",yearly,100000,130000,115000,3/31/2023,dice.com
Data Engineer,"Sancorp Consulting, LLC","['Security', 'Engineering', 'Python', 'Java', 'SQL', 'Azure', 'Access']",Arlington,VA,,"From $175,000",yearly,"175,000.00",,"$175,000.00 ",,Indeed.com
Data Engineer,Kraft Heinz Company,"['SQL', 'Snowflake', 'CI/CD', 'Azure', 'problem-solving', 'Engineering']",Chicago,IL,,"$83,400 - $104,200",yearly,"83,400.00","104,200.00","$93,800.00 ",,Indeed.com
Data Engineer,Cognizant,"['GCP', 'AI', 'Cloud', 'SQL', 'Kubernetes', 'IT', 'Python']",Deerfield,IL,Remote,"$95,000 - $120,000",yearly,"95,000.00","120,000.00","$107,500.00 ",,Indeed.com
Data Engineer,IBM,"['AI', 'SQL', 'SAS', 'AWS', 'Azure', 'Jira', 'SharePoint', 'Cloud']",Lansing,MI,,"$74,560 - $102,520",yearly,"74,560.00","102,520.00","$88,540.00 ",,Indeed.com
Data Engineer,Mount Sinai,"['AI', 'Tensorflow', 'Python']",New York,NY,,"$90,000 - $135,285",yearly,"90,000.00","135,285.00","$112,642.50 ",,Indeed.com
Data Engineer,Allen Institute,"['Engineering', 'Python', 'SQL', 'Java', 'Spark']",Seattle,WA,Hybrid,"$128,869 - $180,417",yearly,"128,869.00","180,417.00","$154,643.00 ",,Indeed.com
Data Engineer,Kensho,"['Airflow', 'integrity', 'ETL', 'Python']",,,Remote,"$150,000 - $225,000",yearly,"150,000.00","225,000.00","$187,500.00 ",,Indeed.com
Data Engineer,Gateway Professional Network,"['Microsoft', 'Azure', 'CI/CD', 'ETL', 'SQL', 'Kafka', 'Scrum', 'IT']",,,Remote,"$95,000 - $145,000",yearly,"95,000.00","145,000.00","$120,000.00 ",,Indeed.com
Data Engineer,Innova Solutions Inc.,"['SQL', 'Python']",Richmond,VA,Hybrid,60-65,hourly,60,65,62.5,,Indeed.com
Data Engineer,Mericaninc,"['Python', 'Kafka', 'AWS', 'Informatica', 'SQL']",Atlanta,GA,,$60 - $65,hourly,60,65,62.5,,Indeed.com
